Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,11.87,0,0,38.38,46.76408,2.608611,0,0,0,0,0,0,85,85,0,0
0.010,S,0.010,0.010,0,0.6946157,0,27.58158,11.87,0,0,38.37105,46.76408,2.611396,42.8011014724094,42.3022258203655,6.51582518905243,0.428011055433038,0.4230223,0.06515825,85,85,0.002115112,0.0003257912
0.02,S,0.02,0.010,0,0.6946157,0,55.04814,11.86935,0.000008374663,0,38.3621,46.76408,2.61418,117.199798846617,116.475997105246,13.0051892729898,1.59973706038261,1.587782,0.1952101,85,85,0.01216913,0.001627633
0.03,S,0.03,0.010,0,0.6946159,0,82.5147,11.8674,0.0001169915,0,38.35315,46.76408,2.616965,191.676213531578,190.681995196002,19.4973726915989,3.51631718438424,3.494602,0.3901838,85,85,0.03758106,0.004554602
0.04,S,0.04,0.010,0,0.694616,0,109.9813,11.86416,0.0005652402,0,38.3442,46.76408,2.61975,266.216071860516,264.943928976546,25.9944497020876,6.17834173727781,6.144041,0.6501283,85,85,0.08577427,0.009756163
0.05,S,0.05,0.010,0,0.6946163,0,112.9326,11.85962,0.001745021,0,38.33525,46.76408,2.622535,274.333305703072,273.030709658797,26.7019512618239,8.92161490651107,8.874348,0.9171478,85,85,0.1608662,0.01759254
0.05999999,S,0.05999999,0.010,0,0.6946169,0,113.16,11.8543,0.003638674,0,38.3263,46.76408,2.625319,275.082809941749,273.777400706997,26.767278299614,11.6724089938313,11.61212,1.184821,85,85,0.2632985,0.02810239
0.06999999,S,0.06999999,0.01044492,0,0.6872486,0,113.3874,11.84896,0.006162325,0,38.31735,46.76408,2.628104,275.831745711093,274.52352520621,26.832555793,14.4307110888317,14.35736,1.453147,85,85,0.3931459,0.04129223
0.07999999,S,0.07999999,0.01291316,0,0.6538979,0,113.6148,11.84361,0.008961767,0,38.3084,46.76408,2.630889,276.580882176042,275.269849436884,26.8978507742352,17.1965075287938,17.11006,1.722126,85,85,0.550483,0.05716859
0.08999999,S,0.08999999,0.01538811,0,0.6489252,0,113.8422,11.83825,0.01262937,0,38.29945,46.76408,2.633673,277.328655784149,276.014815740224,26.9630267390946,19.9697856087076,19.87021,1.991756,85,85,0.7353843,0.075738
0.09999999,S,0.09999999,0.01786975,0,0.6540061,0,114.0696,11.83288,0.01716458,0,38.2905,46.76408,2.636458,278.075025942783,276.758383634765,27.0280806005816,22.7505241181169,22.63779,2.262037,85,85,0.9479243,0.09700696
0.11,S,0.11,0.02035808,0,0.656862,0,114.2971,11.8275,0.02237479,0,38.28155,46.76408,2.639243,278.820533831886,277.501092315326,27.0930590760544,25.538722187168,25.4128,2.532968,85,85,1.188177,0.120982
0.12,S,0.12,0.0228531,0,0.658209,0,114.5245,11.82211,0.02825281,0,38.2726,46.76408,2.642028,279.565245058132,278.243007100357,27.1579683364553,28.334369313224,28.19523,2.804548,85,85,1.456217,0.1476696
0.13,S,0.13,0.02535478,0,0.6585445,0,114.7311,11.81671,0.03479435,0,38.26365,46.76408,2.644812,280.252237106621,278.927419290381,27.217846558348,31.1368829988098,30.9845,3.076726,85,85,1.752116,0.1770759
0.14,S,0.14,0.02786261,0,0.6581987,0,114.9167,11.8113,0.0419953,0,38.2547,46.76408,2.647597,280.881378895146,279.55419831727,27.2726825454877,33.9456910021876,33.78004,3.349453,85,85,2.075939,0.2092068
0.15,S,0.15,0.03037609,0,0.6573918,0,115.1024,11.80588,0.04985208,0,38.24575,46.76408,2.650382,281.509624700087,280.180084562655,27.3274406640515,36.7607830180845,36.58184,3.622727,85,85,2.427748,0.2440677
0.16,S,0.16,0.0328952,0,0.6562724,0,115.2881,11.80045,0.05836325,0,38.2368,46.76408,2.653167,282.136849653808,280.804953673655,27.3821095774532,39.5821490167438,39.38989,3.896548,85,85,2.807607,0.2816641
0.17,S,0.17,0.03541993,0,0.6549421,0,115.4737,11.79501,0.06752791,0,38.22785,46.76408,2.655951,282.763167064839,281.428918512546,27.4366993896297,42.4097788542616,42.20418,4.170915,85,85,3.215577,0.3220014
0.18,S,0.18,0.03795027,0,0.6534719,0,115.6594,11.78956,0.07734569,0,38.2189,46.76408,2.658736,283.388552563113,282.051954802425,27.4912079754061,45.2436624055655,45.0247,4.445827,85,85,3.651722,0.3650851
0.19,S,0.19,0.04048623,0,0.6519113,0,115.8451,11.78411,0.08781657,0,38.20995,46.76408,2.661521,284.012943835229,282.674000465486,27.5456299036937,48.0837896057746,47.85144,4.721283,85,85,4.116102,0.4109207
0.2,S,0.2,0.04302778,0,0.6502962,0,116.0308,11.77864,0.09894087,0,38.201,46.76408,2.664306,284.63642323395,283.295137546618,27.5999723525054,50.9301504697661,50.68439,4.997283,85,85,4.608781,0.4595135
0.21,S,0.21,0.04557493,0,0.6486517,0,116.2281,11.77317,0.1107193,0,38.19205,46.76408,2.66709,285.290554202528,283.946810901268,27.656986390154,53.7830560020635,53.52386,5.273853,85,85,5.129823,0.5108692
0.22,S,0.22,0.04812794,0,0.6469962,0,116.5296,11.76769,0.123154,0,38.1831,46.76408,2.669875,286.22872200957,284.88145369644,27.7387570564202,56.645346812933,56.37268,5.55124,85,85,5.679306,0.5649947
0.23,S,0.23,0.05068937,0,0.6453412,0,116.8311,11.76219,0.1362598,0,38.17415,46.76408,2.67266,287.1662673167,285.815476035314,27.8204734559469,59.5170030340836,59.23083,5.829445,85,85,6.257323,0.6218981
0.24,S,0.24,0.05325919,0,0.6436965,0,117.1327,11.75669,0.1500399,0,38.1652,46.76408,2.675445,288.103277027616,286.748964498206,27.9021431660359,62.3980344683089,62.09832,6.108466,85,85,6.863969,0.6815877
0.25,S,0.25,0.05583742,0,0.6420691,0,117.4342,11.75116,0.1644979,0,38.15625,46.76408,2.678229,289.039699652623,287.681867814412,27.983761471424,65.2884312033916,64.97514,6.388304,85,85,7.499336,0.7440715
0.26,S,0.26,0.05842404,0,0.6404639,0,117.7358,11.74563,0.1796375,0,38.1473,46.76408,2.681014,289.975574936934,288.614225538772,28.0653322919981,68.1881831884362,67.86128,6.668958,85,85,8.163518,0.8093579
0.27,S,0.27,0.06101906,0,0.6388847,0,118.0373,11.74008,0.1954624,0,38.13835,46.76408,2.683799,290.910850390945,289.545985404379,28.1468508254471,71.0972903258589,70.75674,6.950427,85,85,8.856608,0.8774548
0.28,S,0.28,0.06362246,0,0.6389877,0,118.3389,11.73451,0.2125266,0,38.1294,46.76408,2.686584,291.844028279551,290.475655331988,28.2281863017724,74.0157225696015,73.66149,7.232709,85,85,9.578699,0.9483705
0.29,S,0.29,0.06623423,0,0.6390784,0,118.6405,11.72893,0.2303609,0,38.12045,46.76408,2.689368,292.776377615234,291.404499545446,28.3094495560441,76.9434897761071,76.57554,7.515803,85,85,10.32988,1.022113
0.3,S,0.3,0.06885437,0,0.6391121,0,118.8784,11.72334,0.2489542,0,38.1115,46.76408,2.692153,293.533274279436,292.158550471085,28.3754206284459,79.8788155955701,79.49712,7.799557,85,85,11.11025,1.09869
0.31,S,0.31,0.07148129,0,0.6390973,0,119.0739,11.71773,0.2682996,0,38.10255,46.76408,2.694938,294.172647109844,292.795519302267,28.4311481324398,82.8205454624564,82.42508,8.083869,85,85,11.91986,1.178107
0.32,S,0.32,0.07411397,0,0.6390412,0,119.2693,11.71211,0.2883939,0,38.0936,46.76408,2.697722,294.81088489712,293.43135723134,28.4867767077414,85.7686493299283,85.35939,8.368736,85,85,12.75878,1.26037
0.33,S,0.33,0.07675238,0,0.6389498,0,119.4648,11.70648,0.3092399,0,38.08464,46.76408,2.700507,295.447931338207,294.066008168569,28.5423014459056,88.7231272411448,88.30005,8.65416,85,85,13.62708,1.345484
0.3399999,S,0.3399999,0.07939652,0,0.6388282,0,119.6603,11.70085,0.3308415,0,38.0757,46.76408,2.703292,296.083781682416,294.699467382505,28.5977219342479,91.6839591025711,91.24704,8.940137,85,85,14.52481,1.433456
0.3499999,S,0.3499999,0.08204636,0,0.6386809,0,119.8558,11.6952,0.3532017,0,38.06675,46.76408,2.706077,296.718448477022,295.331747374714,28.6530392665316,94.6511448188392,94.20036,9.226667,85,85,15.45205,1.52429
0.3599999,S,0.3599999,0.08470192,0,0.6385116,0,120.0514,11.68955,0.3763244,0,38.0578,46.76408,2.708861,297.351914539738,295.962831029107,28.7082519440623,97.6246643902773,97.15999,9.51375,85,85,16.40885,1.617992
0.3699999,S,0.3699999,0.08736316,0,0.6383237,0,120.2469,11.68389,0.4002131,0,38.04885,46.76408,2.711646,297.984176407963,296.592714897436,28.7633596664232,100.604487865005,100.1259,9.801384,85,85,17.39528,1.714568
0.3799999,S,0.3799999,0.09003007,0,0.6381198,0,120.4407,11.67822,0.4248713,0,38.03989,46.76408,2.714431,298.61041099261,297.216594033495,28.8179420553226,103.590624265061,103.0981,10.08956,85,85,18.4114,1.814022
0.3899999,S,0.3899999,0.09270267,0,0.6379025,0,120.6188,11.67253,0.4503025,0,38.03094,46.76408,2.717216,299.192066889005,297.796062072087,28.8686387568337,106.582583318318,106.0761,10.37825,85,85,19.45728,1.916361
0.3999999,S,0.3999999,0.09538049,0,0.6376739,0,120.7968,11.66685,0.4765064,0,38.022,46.76408,2.72,299.772449340295,298.374261333639,28.9192246971679,109.580264012437,109.0598,10.66744,85,85,20.53296,2.02159
0.4099999,S,0.4099999,0.09806348,0,0.6374359,0,120.9749,11.66115,0.5034854,0,38.01305,46.76408,2.722785,300.348573383378,298.595812637017,32.4007130950849,112.583585909204,112.045758059629,10.9914471237087,84.39733,84.39733,21.65341,2.129884
0.4199999,S,0.4199999,0.1007515,0,0.6371901,0,121.1531,11.65544,0.531242,0,38.00409,46.76408,2.72557,300.92619231786,299.160677920893,32.5493780099958,115.592683389524,115.03736477197,11.3169408965333,84.38154,84.38154,22.80379,2.241426
0.4299999,S,0.4299999,0.1034448,0,0.6369379,0,121.3312,11.64972,0.5597812,0,37.99514,46.76408,2.728354,301.502434283252,299.724347138204,32.6960794485229,118.607542665108,118.034608176358,11.6439016837104,84.3661,84.3661,23.98413,2.356231
0.4399998,S,0.4399998,0.1061433,0,0.6366805,0,121.5093,11.644,0.5891064,0,37.98619,46.76408,2.731139,302.077345312456,300.28686002538,32.8408929098845,121.628150521818,121.037476709492,11.9723106054687,84.35102,84.35102,25.19451,2.474312
0.4499998,S,0.4499998,0.1088469,0,0.6364191,0,121.6874,11.63827,0.6192209,0,37.97725,46.76408,2.733924,302.650806094544,300.848089425844,32.9838978669422,124.654492378643,124.045957536506,12.3021495767656,84.33626,84.33626,26.43497,2.595684
0.4599998,S,0.4599998,0.1115557,0,0.6361544,0,121.8656,11.63253,0.650128,0,37.9683,46.76408,2.736709,303.222954579352,301.408166469816,33.125177269495,127.686555139617,127.060039133834,12.6334013420565,84.32182,84.32182,27.70557,2.720362
0.4699998,S,0.4699998,0.1142697,0,0.6358876,0,122.0002,11.62678,0.6818316,0,37.95934,46.76408,2.739493,303.67333521787,301.847214293045,33.2528757534322,130.723121209693,130.078511209296,12.9659300921582,84.30769,84.30769,29.00635,2.848358
0.4799998,S,0.4799998,0.1169877,0,0.6356193,0,122.1059,11.62102,0.7143216,0,37.95039,46.76408,2.742278,304.041963994219,302.205056746417,33.3709386496207,133.76337295204,133.100561709212,13.2996394711954,84.29385,84.29385,30.33736,2.979686
0.4899998,S,0.4899998,0.119709,0,0.6353502,0,122.2116,11.61526,0.7475923,0,37.94144,46.76408,2.745063,304.408914732987,302.561373320849,33.4873519872282,136.807293534463,136.126175374793,13.6345129835827,84.28028,84.28028,31.69862,3.114357
0.4999998,S,0.4999998,0.1224337,0,0.6350811,0,122.3173,11.6095,0.7816456,0,37.9325,46.76408,2.747848,304.774240272618,302.916211700057,33.6021758676062,139.854866783132,139.155337424087,13.9705347347481,84.26699,84.26699,33.09017,3.252382
0.5099998,S,0.5099998,0.1251617,0,0.6348122,0,122.423,11.60372,0.8164835,0,37.92354,46.76408,2.750633,305.137882841162,303.269508305752,33.7154693986953,142.906075982011,142.188032439359,14.3076894211991,84.25395,84.25395,34.51205,3.393773
0.5199998,S,0.5199998,0.127893,0,0.6345443,0,122.5286,11.59795,0.8521077,0,37.91459,46.76408,2.753417,305.499891218073,303.621306848009,33.8272901983202,145.960904654169,145.224245439974,14.6459623156213,84.24116,84.24116,35.96429,3.538542
0.5299998,S,0.5299998,0.1306275,0,0.6342775,0,122.6344,11.59216,0.8885207,0,37.90564,46.76408,2.756202,305.860174162209,303.971511959393,33.9376789963223,149.01933555933,148.263960491625,14.9853390979989,84.2286,84.2286,37.44693,3.686698
0.5399998,S,0.5399998,0.1333654,0,0.6340123,0,122.7401,11.58638,0.925724,0,37.89669,46.76408,2.758987,306.218842562525,304.320230928267,34.0466824830079,152.081352616055,151.307162732887,15.325805915219,84.21627,84.21627,38.96001,3.838254
0.5499998,S,0.5499998,0.1361064,0,0.6337491,0,122.8241,11.58059,0.963721,0,37.88774,46.76408,2.761771,306.515564390398,304.607429955072,34.1482771121822,155.146336402431,154.353236964353,15.6672886787081,84.20417,84.20417,40.50354,3.993219
0.5599998,S,0.5599998,0.1388502,0,0.6334881,0,122.8215,11.57479,1.002504,0,37.87879,46.76408,2.764556,306.569644358766,304.653329506218,34.2241970400457,158.211860300663,157.39977019132,16.0095306414589,84.19227,84.19227,42.07754,4.151603
0.5699998,S,0.5699998,0.1415945,0,0.6332297,0,122.8189,11.56899,1.042045,0,37.86984,46.76408,2.767341,306.621795564401,304.697428997052,34.2987212257795,161.277904997557,160.446744413185,16.3525178460503,84.18059,84.18059,43.68201,4.313414
0.5799997,S,0.5799997,0.1443393,0,0.6329742,0,122.8163,11.56319,1.082344,0,37.86089,46.76408,2.770126,306.671840345012,304.739549613635,34.3718571199643,164.344449396752,163.494139841207,16.6962364095672,84.16909,84.16909,45.31695,4.478657
0.5899997,S,0.5899997,0.1470847,0,0.6327217,0,122.8137,11.55739,1.1234,0,37.85194,46.76408,2.77291,306.719861702185,304.779766855185,34.4436827053456,167.411473439923,166.541937441635,17.0406732289219,84.15779,84.15779,46.98237,4.647342
0.5999997,S,0.5999997,0.1498304,0,0.6324725,0,122.8111,11.5516,1.165213,0,37.84299,46.76408,2.775695,306.765800641025,304.818021117057,34.5142064259148,170.478956279095,169.590117584673,17.3858152854665,84.14668,84.14668,48.67827,4.819474
0.6099997,S,0.6099997,0.1525767,0,0.6322265,0,122.8085,11.5458,1.207782,0,37.83404,46.76408,2.77848,306.809680573626,304.854332267466,34.5834670246919,173.546877260171,172.638660839207,17.7316499479834,84.13574,84.13574,50.40466,4.995061
0.6199997,S,0.6199997,0.1553234,0,0.6319841,0,122.8059,11.54,1.251109,0,37.82509,46.76408,2.781265,306.851527029763,304.888720174627,34.6515216227961,176.615216118057,175.687547972805,18.0781651564661,84.12497,84.12497,52.16153,5.17411
0.6299997,S,0.6299997,0.1580705,0,0.6317453,0,122.8033,11.5342,1.295192,0,37.81614,46.76408,2.784049,306.891328222346,304.921172917611,34.718376180692,179.683952270947,178.736759633826,18.4253489105129,84.11436,84.11436,53.9489,5.356628
0.6399997,S,0.6399997,0.160818,0,0.6315101,0,122.7873,11.52841,1.340031,0,37.80719,46.76408,2.786834,306.891328638666,304.914127648441,34.7802006031618,182.752687964899,181.785900842157,18.7731509087705,84.10393,84.10393,55.76676,5.542621
0.6499997,S,0.6499997,0.1635655,0,0.6312786,0,122.7654,11.52261,1.385621,0,37.79824,46.76408,2.789619,306.872999195927,304.888942698639,34.8392057258707,185.821239661036,184.834790200995,19.121542958242,84.09364,84.09364,57.6151,5.732094
0.6599997,S,0.6599997,0.166313,0,0.6310511,0,122.7435,11.51681,1.43196,0,37.78929,46.76408,2.792403,306.852521370347,304.861711322654,34.897089287822,188.889585857466,187.88340724608,19.4705138433201,84.08351,84.08351,59.49394,5.925055
0.6699997,S,0.6699997,0.1690603,0,0.6308224,0,122.7216,11.51102,1.479033,0,37.78034,46.76408,2.795188,306.829998981566,304.832536835206,34.9538661901772,191.957706274171,190.931732546297,19.8200524974091,84.07352,84.07352,61.40326,6.121507
0.6799996,S,0.6799996,0.1718075,0,0.6306027,0,122.6998,11.50523,1.526864,0,37.77139,46.76408,2.797973,306.805333470363,304.801315921574,35.0095766660725,195.02557940474,193.979745637384,20.1701482562446,84.06368,84.06368,63.34305,6.321458
0.6899996,S,0.6899996,0.1745545,0,0.6303869,0,122.6779,11.49943,1.575442,0,37.76244,46.76408,2.800758,306.778472931252,304.7679969244,35.0642197220971,198.093183226138,197.027425538507,20.5207904456281,84.05398,84.05398,65.31332,6.524913
0.6999996,S,0.6999996,0.1773013,0,0.6301752,0,122.6561,11.49364,1.624766,0,37.75349,46.76408,2.803542,306.749545244663,304.732703026618,35.1178475123163,201.160497333465,200.07475250066,20.8719689129018,84.0444,84.0444,67.31407,6.731877
0.7099996,S,0.7099996,0.1800479,0,0.6299676,0,122.6342,11.48785,1.674834,0,37.74454,46.76408,2.806327,306.718514789768,304.695398465441,35.1704630169624,204.227500371025,203.12170641721,21.2236735352102,84.03495,84.03495,69.34529,6.942355
0.7199996,S,0.7199996,0.1827943,0,0.629764,0,122.5925,11.48206,1.725647,0,37.73559,46.76408,2.809112,306.629503027779,304.600499921552,35.2162970029977,207.29361280452,206.167711348342,21.5758364973687,84.02563,84.02563,71.40697,7.156353
0.7299996,S,0.7299996,0.18554,0,0.6295645,0,122.4712,11.47627,1.777194,0,37.72664,46.76408,2.811897,306.315290581193,304.281690564094,35.2379061707386,210.356582302805,209.210528185971,21.9282155511998,84.01644,84.01644,73.49907,7.373873
0.7399996,S,0.7399996,0.1882829,0,0.6293692,0,122.3499,11.47049,1.829436,0,37.71769,46.76408,2.814681,305.998709822331,303.960608282798,35.2584603362435,213.416385291614,212.250134200858,22.2808001466814,84.00736,84.00736,75.62157,7.594918
0.7499996,S,0.7499996,0.191023,0,0.6291782,0,122.2286,11.46471,1.882371,0,37.70874,46.76408,2.817466,305.679725850423,303.637217314876,35.2779684402091,216.472997640253,215.286506306139,22.6335798231982,83.99841,83.99841,77.77443,7.819489
0.7599996,S,0.7599996,0.1937603,0,0.6289914,0,122.1073,11.45894,1.935996,0,37.69979,46.76408,2.820251,305.358301956419,303.311477923898,35.2964578014317,219.526395020012,218.319621017583,22.9865443933231,83.98956,83.98956,79.95763,8.04759
0.7699996,S,0.7699996,0.1964949,0,0.6288089,0,121.986,11.45317,1.990308,0,37.69084,46.76408,2.823035,305.034550407015,302.983501371869,35.3139467980105,222.576554207266,221.34945596358,23.3396838534099,83.98082,83.98082,82.17112,8.279222
0.7799996,S,0.7799996,0.1992265,0,0.6286306,0,121.8647,11.44741,2.045305,0,37.68189,46.76408,2.82582,304.708303366471,302.653116792138,35.3304548014554,225.623450077349,224.375987063853,23.6929883935275,83.97219,83.97219,84.41488,8.514385
0.7899995,S,0.7899995,0.2019554,0,0.6284566,0,121.7434,11.44166,2.100983,0,37.67294,46.76408,2.828605,304.379648705163,302.320411604851,35.3459937326956,228.667058773498,227.399191112328,24.046448322954,83.96366,83.96366,86.68887,8.753082
0.7999995,S,0.7999995,0.2046813,0,0.6282868,0,121.6222,11.43591,2.15734,0,37.66399,46.76408,2.83139,304.048705333392,301.985501045658,35.3606048182782,231.707357383608,230.419046055286,24.4000543632331,83.95523,83.95523,88.99306,8.995315
0.8099995,S,0.8099995,0.2074044,0,0.628121,0,121.4592,11.43016,2.214374,0,37.65504,46.76408,2.834175,303.597928315482,301.531488482613,35.3618937687502,234.743147270468,233.434360872715,24.7536732930166,83.94691,83.94691,91.32741,9.241083
0.8199995,S,0.8199995,0.2101234,0,0.6279595,0,121.2858,11.42442,2.272059,0,37.64609,46.76408,2.836959,303.115326364383,301.04589737806,35.3591395373947,237.774110407176,236.444819779207,25.1072646804872,83.93867,83.93867,93.69186,9.490388
0.8299995,S,0.8299995,0.2128383,0,0.6278022,0,121.1124,11.4187,2.330387,0,37.63714,46.76408,2.839744,302.630250315328,300.55791811402,35.3554276580583,240.800221857647,239.450398893167,25.4608189491652,83.93053,83.93053,96.08636,9.743228
0.8399995,S,0.8399995,0.2155488,0,0.627649,0,120.939,11.41297,2.389351,0,37.62819,46.76408,2.842529,302.142584025039,300.0674314812,35.3507799857781,243.821455901714,242.451073140909,25.8143267411215,83.92248,83.92248,98.51086,9.999603
0.8499995,S,0.8499995,0.2182551,0,0.6275001,0,120.7656,11.40726,2.448952,0,37.61924,46.76408,2.845314,301.652419831807,299.574528873391,35.3452124151262,246.8377873232,245.446818362683,26.1677788573725,83.91452,83.91452,100.9653,10.25951
0.8599995,S,0.8599995,0.220957,0,0.6273552,0,120.5923,11.40156,2.509182,0,37.61029,46.76408,2.848098,301.159849322327,299.079301684384,35.3387343835051,249.849192419496,248.437611312677,26.5211661933087,83.90665,83.90665,103.4497,10.52296
0.8699995,S,0.8699995,0.2236546,0,0.6272144,0,120.4189,11.39586,2.57004,0,37.60134,46.76408,2.850883,300.664744270018,298.581618783957,35.3313652624247,252.855645576409,251.423427433778,26.8744798380358,83.89886,83.89886,105.9639,10.78994
0.8799995,S,0.8799995,0.2263478,0,0.6270776,0,120.2456,11.39017,2.63152,0,37.59239,46.76408,2.853668,300.167157348769,298.081531829471,35.3231189596357,255.857122096725,254.404242685446,27.2277110197368,83.89115,83.89115,108.508,11.06045
0.8899994,S,0.8899994,0.2290366,0,0.626945,0,120.066,11.38449,2.69362,0,37.58344,46.76408,2.856452,299.649746224625,297.561795209984,35.3121571685111,258.853423775963,257.379860571036,27.580832583529,83.88353,83.88353,111.0818,11.33449
0.8999994,S,0.8999994,0.2317209,0,0.6268162,0,119.8721,11.37882,2.756331,0,37.57449,46.76408,2.859237,299.089102428205,296.999131324371,35.2959938786028,261.844117908886,260.349851817895,27.9337925144258,83.87598,83.87598,113.6853,11.61206
0.9099994,S,0.9099994,0.2344003,0,0.6266915,0,119.6782,11.37316,2.819641,0,37.56554,46.76408,2.862022,298.526025934547,296.434111068415,35.2789732752014,264.829180676036,263.314192862321,28.2865822392924,83.8685,83.8685,116.3184,11.89317
0.9199994,S,0.9199994,0.2370746,0,0.6265706,0,119.4843,11.36751,2.883548,0,37.55659,46.76408,2.864807,297.960423217424,295.866639074683,35.261107279236,267.808586291193,266.272859186936,28.6391933042033,83.86111,83.86111,118.9812,12.1778
0.9299994,S,0.9299994,0.239744,0,0.6264537,0,119.2904,11.36186,2.948042,0,37.54764,46.76408,2.867591,297.392311010252,295.296731237746,35.2424058248144,270.782310143646,269.225826433309,28.9916173545742,83.85378,83.85378,121.6734,12.46595
0.9399994,S,0.9399994,0.2424084,0,0.6263407,0,119.0966,11.35623,3.013125,0,37.53869,46.76408,2.870376,296.821733554465,294.724431267678,35.2228778526333,273.750327240696,272.17307068011,29.3438461252276,83.84653,83.84653,124.3951,12.75763
0.9499994,S,0.9499994,0.2450677,0,0.6262316,0,118.9027,11.3506,3.078789,0,37.52974,46.76408,2.873161,296.248756121498,294.14980274277,35.2025432309083,276.712613833163,275.11456864179,29.6958715496683,83.83934,83.83934,127.1463,13.05282
0.9599994,S,0.9599994,0.247722,0,0.6261262,0,118.7088,11.34499,3.145032,0,37.52079,46.76408,2.875946,295.673277221054,293.5727423483,35.1814128871578,279.669144734996,278.050295999654,30.0476856706762,83.83223,83.83223,129.9268,13.35154
0.9699994,S,0.9699994,0.2503712,0,0.6260314,0,118.515,11.33938,3.211884,0,37.51184,46.76408,2.87873,295.095272747241,292.993226242411,35.1594848345602,282.619894726555,280.980228196589,30.399280511163,83.82518,83.82518,132.7366,13.65378
0.9799994,S,0.9799994,0.2530152,0,0.6259819,0,118.1485,11.33378,3.279522,0,37.50289,46.76408,2.881515,294.024302295989,291.923628815295,35.0839746886387,285.559933792735,283.899464419492,30.7501202502075,83.8182,83.8182,135.5756,13.95952
0.9899994,S,0.9899994,0.2556498,0,0.625936,0,117.7387,11.3282,3.347621,0,37.49394,46.76408,2.8843,292.827920739204,290.729406020454,34.9943372481789,288.488007742282,286.806758414713,31.1000636148674,83.81128,83.81128,138.4437,14.26877
0.9999993,S,0.9999993,0.2582738,0,0.6258939,0,117.3291,11.32263,3.416144,0,37.48499,46.76408,2.887084,291.628700896207,289.532429490963,34.903745636676,291.404088184607,289.702082644907,31.4491010634326,83.80442,83.80442,141.3407,14.58152
1.009999,S,1.009999,0.2608871,0,0.6258553,0,116.9194,11.31708,3.485083,0,37.47604,46.76408,2.889869,290.426584624092,288.332639622176,34.8122102849431,294.308146341563,292.585408976681,31.7972231585009,83.79762,83.79762,144.2665,14.89775
1.019999,S,1.019999,0.2634897,0,0.6258203,0,116.5097,11.31156,3.554427,0,37.46709,46.76408,2.892654,289.221613310611,287.130076150523,34.719749074374,297.200153210979,295.456709674008,32.1444206414842,83.79089,83.79089,147.2211,15.21746
1.029999,S,1.029999,0.2660816,0,0.6257888,0,116.1,11.30605,3.624169,0,37.45814,46.76408,2.895439,288.013827219127,285.924778812436,34.6263704489602,300.080081008886,298.315957398223,32.4906843382342,83.78421,83.78421,150.2043,15.54064
1.039999,S,1.039999,0.2686628,0,0.6257609,0,115.6904,11.30056,3.694301,0,37.44918,46.76408,2.898223,286.803212406781,284.716731713341,34.5320912966848,302.947901380459,301.163124651717,32.8360052434825,83.77758,83.77758,153.2159,15.86727
1.049999,S,1.049999,0.2712331,0,0.6257361,0,115.2807,11.29509,3.764812,0,37.44024,46.76408,2.901008,285.589881173676,283.506046115245,34.4369285055308,305.803586868805,303.998185049501,33.1803745208406,83.77101,83.77101,156.2559,16.19735
1.059999,S,1.059999,0.2737928,0,0.6257149,0,114.8392,11.28964,3.835694,0,37.43129,46.76408,2.903793,284.283071417472,282.202488531228,34.3310378714883,308.6462030744,306.820209871736,33.5236848918819,83.7645,83.7645,159.3241,16.53087
1.069999,S,1.069999,0.2763408,0,0.6256968,0,114.35,11.28421,3.906918,0,37.42234,46.76408,2.906578,282.837514621142,280.761057453477,34.2094766792786,311.474362030175,309.627820383516,33.8657796510283,83.75804,83.75804,162.4203,16.86782
1.079999,S,1.079999,0.2788759,0,0.6256822,0,113.8608,11.2788,3.978436,0,37.41339,46.76408,2.909362,281.38917560036,279.316924298436,34.0870055228051,314.288036058298,312.420989564068,34.2066496986373,83.75163,83.75163,165.5446,17.20818
1.089999,S,1.089999,0.2813981,0,0.6256706,0,113.3717,11.27342,4.05024,0,37.40443,46.76408,2.912147,279.937895990257,277.869930120382,33.9636209251299,317.087195900708,315.199688803163,34.5462859002971,83.74528,83.74528,168.6965,17.55195
1.099999,S,1.099999,0.2839075,0,0.6256622,0,112.8825,11.26805,4.12232,0,37.39548,46.76408,2.914932,278.483954378447,276.42035307433,33.8393447412901,319.871814232068,317.963892272122,34.8846793401463,83.73897,83.73897,171.8762,17.8991
1.109999,S,1.109999,0.2864039,0,0.625657,0,112.3933,11.26272,4.194666,0,37.38654,46.76408,2.917717,277.027240645398,274.968081898274,33.7141809449286,322.641864283161,320.713573029645,35.2218211420599,83.7327,83.7327,175.0833,18.24963
1.119999,S,1.119999,0.2888873,0,0.6256546,0,111.9041,11.2574,4.267265,0,37.37759,46.76408,2.920501,275.567777562242,273.513136460429,33.5881558614309,325.397317817861,323.448704333114,35.5577026931667,83.72649,83.72649,178.3178,18.60353
1.129999,S,1.129999,0.2913578,0,0.6256555,0,111.415,11.25211,4.34011,0,37.36863,46.76408,2.923286,274.10566752734,272.055620075515,33.4612694907969,328.138148875143,326.16926047306,35.8923153805955,83.72033,83.72033,181.5795,18.96078
