Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.12,S,0.12,0.02439395,0,0.6585114,0,114.5245,11.82211,0.03220589,0,38.2726,46.76408,2.642028,279.554487267399,278.232289707097,27.1570306860699,29.9620782588446,28.19428,2.804463,85,85,1.45617,0.1476654
0.13,S,0.13,0.02681132,0,0.6584103,0,114.7311,11.81671,0.03889887,0,38.26365,46.76408,2.644812,280.241062064934,278.916286215763,27.2168725405572,32.6860159151791,30.98344,3.076632,85,85,1.752059,0.1770708
0.14,S,0.14,0.02924884,0,0.6577996,0,114.9167,11.8113,0.04624992,0,38.2547,46.76408,2.647597,280.869789874485,279.542652820932,27.2716724454729,35.4283413853101,33.77887,3.349349,85,85,2.07587,0.2092007
0.15,S,0.15,0.03170283,0,0.6568334,0,115.1024,11.80588,0.05425585,0,38.24575,46.76408,2.650382,281.497623896773,280.168128832832,27.3263946732584,38.1864625328182,36.58055,3.622613,85,85,2.427667,0.2440605
0.16,S,0.16,0.03417096,0,0.655621,0,115.2881,11.80045,0.06291547,0,38.2368,46.76408,2.653167,282.124438595472,280.7925892324,27.3810278290442,40.9584816912263,39.38848,3.896423,85,85,2.807512,0.2816557
0.17,S,0.17,0.03665154,0,0.65424,0,115.4737,11.79501,0.07222814,0,38.22785,46.76408,2.655951,282.750346591605,281.416146196984,27.4355819568437,43.74295119783,42.20264,4.170779,85,85,3.215468,0.3219917
0.18,S,0.18,0.03914326,0,0.652746,0,115.6594,11.78956,0.08219351,0,38.2189,46.76408,2.658736,283.375323382452,282.038775317524,27.4900549199199,46.5387758312874,45.02303,4.44568,85,85,3.651596,0.365074
0.19,S,0.19,0.04164516,0,0.6511792,0,115.8451,11.78411,0.09281172,0,38.20995,46.76408,2.661521,283.999306281837,282.660414144838,27.5444412546927,49.3450832921346,47.84963,4.721125,85,85,4.11596,0.4109081
0.2,S,0.2,0.04415645,0,0.6495692,0,116.0308,11.77864,0.1040831,0,38.201,46.76408,2.664306,284.622377558283,283.281144639889,27.5987481318326,52.161199583204,50.68244,4.997113,85,85,4.60862,0.4594993
0.21,S,0.21,0.04667654,0,0.6479371,0,116.2281,11.77317,0.1160085,0,38.19205,46.76408,2.66709,285.276100337472,283.932411341898,27.6557265919862,54.9868934662519,53.52177,5.273671,85,85,5.129641,0.5108532
0.22,S,0.22,0.0492052,0,0.6462985,0,116.5296,11.76769,0.1285901,0,38.1831,46.76408,2.669875,286.213859990742,284.866647521483,27.7374616839992,57.8245335958281,56.37044,5.551046,85,85,5.679102,0.5649768
0.23,S,0.23,0.05174457,0,0.6446632,0,116.8311,11.76219,0.1418427,0,38.17415,46.76408,2.67266,287.150996685971,285.800262788571,27.8191424693604,60.6737607307766,59.22844,5.829237,85,85,6.257096,0.6218781
0.24,S,0.24,0.05429432,0,0.6430398,0,117.1327,11.75669,0.1557698,0,38.1652,46.76408,2.675445,288.08759714347,286.733343540774,27.9007765093871,63.5342859112355,62.09577,6.108245,85,85,6.863717,0.6815656
0.25,S,0.25,0.0568542,0,0.6414343,0,117.4342,11.75116,0.1703748,0,38.15625,46.76408,2.678229,289.023609925556,287.665838559205,27.9823590933497,66.4058678741969,64.97243,6.388069,85,85,7.499058,0.7440472
0.26,S,0.26,0.05942399,0,0.6398512,0,117.7358,11.74563,0.1856615,0,38.1473,46.76408,2.681014,289.959074620144,288.597787241993,28.0638941274244,69.2882936885972,67.85841,6.668708,85,85,8.163213,0.8093311
0.27,S,0.27,0.0620035,0,0.6388985,0,118.0373,11.74008,0.2018246,0,38.13835,46.76408,2.683799,290.893415474782,289.528616026333,28.14533120182,72.1813818724109,70.7537,6.950161,85,85,8.856274,0.8774254
0.28,S,0.28,0.06459258,0,0.6390287,0,118.3389,11.73451,0.2190713,0,38.1294,46.76408,2.686584,291.826084808415,290.457779315937,28.2266223530647,75.0849661821353,73.65828,7.232427,85,85,9.578334,0.9483384
0.29,S,0.29,0.06719106,0,0.6390969,0,118.6405,11.72893,0.2370716,0,38.12045,46.76408,2.689368,292.757970410576,291.386161544574,28.3078451889031,77.9989111946605,76.57214,7.515506,85,85,10.32949,1.022078
0.3,S,0.3,0.06979883,0,0.6391119,0,118.8784,11.72334,0.2558306,0,38.1115,46.76408,2.692153,293.514403012758,292.139750157323,28.3737758141691,80.9213705597104,79.49354,7.799243,85,85,11.10981,1.098652
0.31,S,0.31,0.07241425,0,0.6390818,0,119.0739,11.71773,0.2753422,0,38.10255,46.76408,2.694938,294.153310787506,292.776255685195,28.4294627843768,83.8510704203159,82.4213,8.083538,85,85,11.91939,1.178066
0.32,S,0.32,0.07503617,0,0.639013,0,119.2693,11.71211,0.2956023,0,38.0936,46.76408,2.697722,294.791083535442,293.411630327369,28.4850508273279,86.7879261463223,85.35542,8.368388,85,85,12.75827,1.260325
0.33,S,0.33,0.07766451,0,0.6389109,0,119.4648,11.70648,0.3166143,0,38.08464,46.76408,2.700507,295.427664428895,294.045817471465,28.540534988852,89.7318446177406,88.29588,8.653793,85,85,13.62653,1.345436
0.3399999,S,0.3399999,0.0802992,0,0.6387806,0,119.6603,11.70085,0.3383818,0,38.0757,46.76408,2.703292,296.063048766823,294.678812435492,28.5959148605914,92.6827513697647,91.24267,8.939753,85,85,14.52422,1.433404
0.3499999,S,0.3499999,0.08294016,0,0.638626,0,119.8558,11.6952,0.3609081,0,38.06675,46.76408,2.706077,296.697248728061,295.310627353962,28.6511915041964,95.640579608949,94.19578,9.226265,85,85,15.45141,1.524234
0.3599999,S,0.3599999,0.08558735,0,0.6384508,0,120.0514,11.68955,0.3841968,0,38.0578,46.76408,2.708861,297.330247873797,295.941245851463,28.7063634857735,98.6052590901011,97.15519,9.513329,85,85,16.40817,1.617932
0.3699999,S,0.3699999,0.08824069,0,0.638258,0,120.2469,11.68389,0.4082514,0,38.04885,46.76408,2.711646,297.962042172547,296.570663913001,28.7614304553218,101.576745078644,100.1209,9.800942,85,85,17.39455,1.714503
0.3799999,S,0.3799999,0.09090014,0,0.6380502,0,120.4407,11.67822,0.4330758,0,38.03989,46.76408,2.714431,298.587808167451,297.194076225947,28.8159720024923,104.554888312016,103.0928,10.0891,85,85,18.41062,1.813954
0.3899999,S,0.3899999,0.09356558,0,0.6378298,0,120.6188,11.67253,0.4586724,0,38.03094,46.76408,2.717216,299.168997183688,297.773079144426,28.8666280112675,107.539263563086,106.0705,10.37777,85,85,19.45643,1.916288
0.3999999,S,0.3999999,0.09623662,0,0.6375987,0,120.7968,11.66685,0.4850417,0,38.022,46.76408,2.72,299.748912128494,298.350812662022,28.9171732042866,110.529836476903,109.054,10.66694,85,85,20.53206,2.021512
0.4099999,S,0.4099999,0.09891327,4.272026,0.6373588,0,120.9749,11.66115,0.5121872,0,38.01305,46.76408,2.722785,300.327473919547,298.9272,28.96758,113.526580352028,112.0433,10.95662,85,84.41486,21.65249,2.129629
0.4199999,S,0.4199999,0.1015954,4.166354,0.6926417,0.6718938,121.1531,11.65544,0.5871877,0.6001059,38.00409,46.76408,2.72557,300.780428133711,299.5275,27.42522,116.527125723587,115.0386,11.23087,84.99854,84.42406,22.80288,2.240567
0.4299999,S,0.4299999,0.1042811,4.062646,0.6896768,0.6553985,121.3312,11.64972,0.6159709,0.6159517,37.99514,46.76408,2.728354,301.356108064591,300.1043,27.43926,119.533688071948,118.0396,11.50526,84.99418,84.433,23.98327,2.354247
0.4399998,S,0.4399998,0.1069721,3.96067,0.6868234,0.6392019,121.5093,11.644,0.6454659,0.6313738,37.98619,46.76408,2.731139,301.930836349672,300.6785,27.47125,122.546370974349,121.0464,11.77997,84.98695,84.4416,25.19374,2.470674
0.4499998,S,0.4499998,0.1096686,3.860237,0.6840732,0.6232679,121.6874,11.63827,0.6756747,0.6463187,37.97725,46.76408,2.733924,302.504410131532,301.2499,27.52119,125.565081672623,124.0589,12.05518,84.97688,84.44982,26.43433,2.589849
0.4599998,S,0.4599998,0.1123706,3.761171,0.6814195,0.6075678,121.8656,11.63253,0.7065985,0.6607366,37.9683,46.76408,2.736709,303.076832642524,301.8185,27.58912,128.589827175569,127.0771,12.33107,84.96404,84.45759,27.7051,2.711781
0.4699998,S,0.4699998,0.115078,3.663356,0.6788562,0.5920743,122.0002,11.62678,0.7382398,0.674562,37.95934,46.76408,2.739493,303.5278383402,302.2645,27.66443,131.619313245263,130.0997,12.60771,84.94844,84.46486,29.00609,2.836474
0.4799998,S,0.4799998,0.1177897,3.566665,0.6763791,0.5767697,122.1059,11.62102,0.7705865,0.6877419,37.95039,46.76408,2.742278,303.897384083243,302.6277,27.75059,134.652846821604,133.126,12.88522,84.93015,84.47158,30.33735,2.963939
0.4899998,S,0.4899998,0.1205051,3.470966,0.673984,0.5616342,122.2116,11.61526,0.8036333,0.7002251,37.94144,46.76408,2.745063,304.265482792125,302.9878,27.85457,137.690334720728,136.1559,13.16376,84.90918,84.47772,31.69891,3.094184
0.4999998,S,0.4999998,0.123224,3.376151,0.6716666,0.5466478,122.3173,11.6095,0.8373806,0.7119567,37.9325,46.76408,2.747848,304.632246543906,303.3449,27.97637,140.731688373736,139.1893,13.44352,84.8856,84.48323,33.09081,3.22722
0.5099998,S,0.5099998,0.1259464,3.282124,0.6694235,0.5317936,122.423,11.60372,0.8718297,0.7228846,37.92354,46.76408,2.750633,304.997585860896,303.6989,28.11593,143.777016705601,142.2263,13.72468,84.85944,84.48809,34.51307,3.363061
0.5199998,S,0.5199998,0.1286724,3.1888,0.6672516,0.5170569,122.5286,11.59795,0.9069842,0.7329541,37.91459,46.76408,2.753417,305.361609736608,304.0499,28.27315,146.82622943666,145.2668,14.00741,84.83077,84.49226,35.96574,3.501722
0.5299998,S,0.5299998,0.131402,3.096102,0.6651484,0.5024246,122.6344,11.59216,0.9428465,0.7421121,37.90564,46.76408,2.756202,305.72413320589,304.3977,28.44795,149.879337387132,148.3108,14.29189,84.79963,84.49572,37.44884,3.643218
0.5399998,S,0.5399998,0.134135,3.003974,0.6631117,0.487885,122.7401,11.58638,0.9794195,0.7503034,37.89669,46.76408,2.758987,306.085371511785,304.7425,28.64024,152.936251382422,151.3582,14.57829,84.76606,84.49844,38.96243,3.787569
0.5499998,S,0.5499998,0.1368715,2.912373,0.6611394,0.4734295,122.8241,11.58059,1.016707,0.7574712,37.88774,46.76408,2.761771,306.384892163348,305.0241,28.84442,155.996380712947,154.4084,14.86673,84.73013,84.50041,40.50651,3.934794
0.5599998,S,0.5599998,0.139611,2.821306,0.6592305,0.4590513,122.8215,11.57479,1.054706,0.763543,37.87879,46.76408,2.764556,306.442039420316,305.0626,29.04365,159.057330567715,157.459,15.15717,84.69191,84.50159,42.0811,4.084914
0.5699998,S,0.5699998,0.1423512,2.73073,0.6573843,0.4447519,122.8189,11.56899,1.093387,0.7684819,37.86984,46.76408,2.767341,306.497518720584,305.0977,29.25957,162.119110053366,160.51,15.44977,84.65144,84.50198,43.6862,4.237948
0.5799997,S,0.5799997,0.1450922,2.640622,0.6555997,0.4305248,122.8163,11.56319,1.132757,0.7722384,37.86089,46.76408,2.770126,306.551144831138,305.1292,29.49196,165.181630174915,163.5613,15.74469,84.6088,84.50155,45.32181,4.393921
0.5899997,S,0.5899997,0.1478339,2.550956,0.6538756,0.4163665,122.8137,11.55739,1.172816,0.7747669,37.85194,46.76408,2.77291,306.60302840341,305.1572,29.74055,168.244902731049,166.6129,16.0421,84.56405,84.50031,46.98794,4.552855
0.5999997,S,0.5999997,0.1505763,2.461734,0.652211,0.4022732,122.8111,11.5516,1.21357,0.7760215,37.84299,46.76408,2.775695,306.653086735927,305.1816,30.00511,171.308837622133,169.6647,16.34215,84.51727,84.49823,48.68459,4.714776
0.6099997,S,0.6099997,0.1533194,2.372945,0.6506051,0.3882452,122.8085,11.5458,1.255022,0.775963,37.83404,46.76408,2.77848,306.701427127981,305.2025,30.2853,174.373446610067,172.7167,16.645,84.46853,84.49531,50.41175,4.879712
0.6199997,S,0.6199997,0.1560631,2.284592,0.6490575,0.3742812,122.8059,11.54,1.297177,0.7745511,37.82509,46.76408,2.781265,306.747863594781,305.2197,30.58082,177.438740840611,175.7689,16.95081,84.4179,84.49155,52.16944,5.047691
0.6299997,S,0.6299997,0.1588075,2.196695,0.6475675,0.3603817,122.8033,11.5342,1.340039,0.7717472,37.81614,46.76408,2.784049,306.792606433981,305.2334,30.89134,180.504631009149,178.8212,17.25972,84.36548,84.48692,53.95765,5.218743
0.6399997,S,0.6399997,0.1615525,2.109273,0.6461348,0.3465502,122.7873,11.52841,1.383617,0.7675196,37.80719,46.76408,2.786834,306.797777914244,305.2059,31.21274,183.57082672063,181.8733,17.57185,84.31134,84.48145,55.77639,5.392901
0.6499997,S,0.6499997,0.1642978,2.022363,0.6447589,0.3327895,122.7654,11.52261,1.427909,0.7618353,37.79824,46.76408,2.789619,306.78487742768,305.1586,31.54663,186.637038248479,184.9249,17.88732,84.25558,84.47511,57.62564,5.570197
0.6599997,S,0.6599997,0.1670431,1.935988,0.6434396,0.3191061,122.7435,11.51681,1.472919,0.7546753,37.78929,46.76408,2.792403,306.770180248773,305.1077,31.89412,189.703275077504,187.976,18.20626,84.1983,84.46792,59.5054,5.750665
0.6699997,S,0.6699997,0.1697886,1.850192,0.6421715,0.3055037,122.7216,11.51102,1.518641,0.7460149,37.78034,46.76408,2.795188,306.753583160635,305.0531,32.25472,192.769448818686,191.0265,18.52881,84.13959,84.45986,61.41566,5.93434
0.6799996,S,0.6799996,0.172534,1.765016,0.6409643,0.291989,122.6998,11.50523,1.565105,0.7358393,37.77139,46.76408,2.797973,306.735180313727,304.9949,32.62793,195.835568298034,194.0764,18.85509,84.07954,84.45097,63.35643,6.12126
0.6899996,S,0.6899996,0.1752795,1.680509,0.6398125,0.2785691,122.6779,11.49943,1.612307,0.7241384,37.76244,46.76408,2.800758,306.714757120677,304.9329,33.01316,198.90164330509,197.1257,19.18522,84.01825,84.44121,65.32769,6.311461
0.6999996,S,0.6999996,0.1780249,1.596725,0.6387156,0.2652516,122.6561,11.49364,1.660253,0.7109054,37.75349,46.76408,2.803542,306.692496403024,304.8673,33.40983,201.967682798658,200.1744,19.51932,83.95585,84.4306,67.32944,6.504984
0.7099996,S,0.7099996,0.1807704,1.513723,0.6376734,0.2520454,122.6342,11.48785,1.708953,0.6961402,37.74454,46.76408,2.806327,306.668372784926,304.7981,33.81729,205.033595797318,203.2224,19.85749,83.89244,84.41917,69.36166,6.701869
0.7199996,S,0.7199996,0.1835158,1.431574,0.6366851,0.2389599,122.5925,11.48206,1.75841,0.6798446,37.73559,46.76408,2.809112,306.586542513109,304.6698,34.22895,208.098788318439,206.2691,20.19978,83.82813,84.40691,71.42435,6.902155
0.7299996,S,0.7299996,0.1862607,1.350359,0.6357503,0.2260066,122.4712,11.47627,1.808624,0.6620207,37.72664,46.76408,2.811897,306.279579480595,304.316,34.6259,211.161055361899,209.3123,20.54604,83.76305,84.39382,73.51748,7.105884
0.7399996,S,0.7399996,0.1890029,1.270144,0.6348684,0.2131982,122.3499,11.47049,1.859563,0.6426939,37.71769,46.76408,2.814681,305.970574348118,303.9586,35.03087,214.220303909732,212.3519,20.89635,83.6973,84.37994,75.641,7.313096
0.7499996,S,0.7499996,0.1917426,1.191004,0.6340387,0.2005454,122.2286,11.46471,1.91123,0.6218911,37.70874,46.76408,2.817466,305.659179323802,303.5973,35.4431,217.27653875381,215.3879,21.25078,83.63102,84.36527,77.79488,7.523832
0.7599996,S,0.7599996,0.1944796,1.113018,0.6332602,0.1880603,122.1073,11.45894,1.963632,0.5996465,37.69979,46.76408,2.820251,305.345624913612,303.2324,35.86171,220.329666749106,218.4202,21.6094,83.56433,84.34983,79.97908,7.738133
0.7699996,S,0.7699996,0.1972139,1.036263,0.6325319,0.1757555,121.986,11.45317,2.01677,0.5760021,37.69084,46.76408,2.823035,305.02994300878,302.864,36.28586,223.379691297879,221.4488,21.97226,83.49736,84.33363,82.19357,7.956041
0.7799996,S,0.7799996,0.1999454,0.960814,0.6318525,0.1636432,121.8647,11.44741,2.070648,0.551006,37.68189,46.76408,2.82582,304.711951498041,302.492,36.71462,226.42661647696,224.4737,22.33941,83.43024,84.31669,84.4383,8.1776
0.7899995,S,0.7899995,0.2026743,0.8867551,0.6312208,0.1517357,121.7434,11.44166,2.125273,0.5247107,37.67294,46.76408,2.828605,304.391668901342,302.1165,37.14712,229.470443521763,227.4949,22.71088,83.36309,84.29903,86.71325,8.402851
0.7999995,S,0.7999995,0.2054005,0.8141722,0.6306354,0.1400461,121.6222,11.43591,2.180647,0.4971778,37.66399,46.76408,2.83139,304.069194243275,301.7377,37.58238,232.51107567434,230.5123,23.0867,83.29605,84.28068,89.01837,8.631839
0.8099995,S,0.8099995,0.2081238,0.7431597,0.6300951,0.1285882,121.4592,11.43016,2.236768,0.4684736,37.65504,46.76408,2.834175,303.627123494474,301.2391,38.00572,235.547307288109,233.5247,23.46676,83.22926,84.26165,91.35361,8.864606
0.8199995,S,0.8199995,0.2108433,0.6738036,0.6295979,0.1173771,121.2858,11.42442,2.29362,0.4386812,37.64609,46.76408,2.836959,303.153204925642,300.708,38.42609,238.578834576262,236.5318,23.85102,83.16285,84.24196,93.71893,9.101194
0.8299995,S,0.8299995,0.2135586,0.6061881,0.6291425,0.1064265,121.1124,11.4187,2.351194,0.4078864,37.63714,46.76408,2.839744,302.676904825639,300.1738,38.84583,241.605557371682,239.5335,24.23948,83.09695,84.22165,96.11427,9.341647
0.8399995,S,0.8399995,0.2162697,0.5403901,0.6287269,0.09574982,120.939,11.41297,2.40949,0.376182,37.62819,46.76408,2.842529,302.198192372698,299.6366,39.26392,244.627572374847,242.5299,24.63212,83.03169,84.20074,98.53957,9.586005
0.8499995,S,0.8499995,0.2189767,0.4764993,0.6283492,0.08535931,120.7656,11.40726,2.468506,0.343662,37.61924,46.76408,2.845314,301.716931105624,299.0964,39.67934,247.644775816619,245.5209,25.02891,82.96722,84.17925,100.9948,9.834311
0.8599995,S,0.8599995,0.2216794,0.4146078,0.6280077,0.07526927,120.5923,11.40156,2.528241,0.3104365,37.61029,46.76408,2.848098,301.233267493931,298.5535,40.09101,250.657064960431,248.5064,25.42982,82.90366,84.15723,103.4798,10.0866
0.8699995,S,0.8699995,0.2243778,0.3547858,0.6277,0.06549437,120.4189,11.39586,2.588687,0.2766248,37.60134,46.76408,2.850883,300.747235183385,298.0081,40.4978,253.664533123177,251.4865,25.8348,82.84113,84.13467,105.9947,10.34293
0.8799995,S,0.8799995,0.2270719,0.2971157,0.6274241,0.05604577,120.2456,11.39017,2.649844,0.2423387,37.59239,46.76408,2.853668,300.258577092733,297.4601,40.89868,256.667073329762,254.4611,26.24379,82.77978,84.11163,108.5393,10.60332
0.8899994,S,0.8899994,0.2297617,0.2416792,0.6271779,0.0469366,120.066,11.38449,2.711706,0.2077056,37.58344,46.76408,2.856452,299.750081593491,296.8926,41.29038,259.664475684049,257.43,26.65669,82.71972,84.08813,111.1136,10.86782
0.8999994,S,0.8999994,0.232447,0.1885442,0.6269593,0.0381798,119.8721,11.37882,2.774262,0.1728592,37.57449,46.76408,2.859237,299.198372805482,296.2826,41.66878,262.656328451122,260.3928,27.07338,82.66107,84.06422,113.7175,11.13647
0.9099994,S,0.9099994,0.2351274,0.1377836,0.6267658,0.02978621,119.6782,11.37316,2.837496,0.1379319,37.56554,46.76408,2.862022,298.643988938225,295.6705,42.03793,265.642620106795,263.3495,27.49376,82.60397,84.03989,116.351,11.40931
0.9199994,S,0.9199994,0.2378028,0.08946086,0.6265956,0.02176741,119.4843,11.36751,2.901401,0.1030668,37.55659,46.76408,2.864807,298.087134538741,295.0567,42.39674,268.623239870473,266.3,27.91773,82.54851,84.01522,119.014,11.68637
0.9299994,S,0.9299994,0.2404733,0.04363108,0.6264462,0.01413347,119.2905,11.36186,2.965967,0.06840663,37.54764,46.76408,2.867591,297.52752478191,294.4411,42.7442,271.59827208353,269.2444,28.34517,82.4948,83.99023,121.7065,11.96768
0.9399994,S,0.9399994,0.2431388,0.0003520751,0.6263156,0.006893145,119.0966,11.35623,3.031187,0.03409428,37.53869,46.76408,2.870376,296.965367597759,293.8241,43.07932,274.567604141936,272.1826,28.77596,82.44296,83.96494,124.4283,12.25329
0.9499994,S,0.9499994,0.2457993,-0.04032561,0.6262015,0.00005562398,118.9027,11.3506,3.097048,0.0002810744,37.52974,46.76408,2.873161,296.400570800554,293.2058,43.40112,277.531318999931,275.1147,29.20997,82.39307,83.9394,127.1794,12.54322
0.9599994,S,0.9599994,0.2484549,-0.0783583,0.626102,-0.006371074,118.7088,11.34499,3.163545,-0.03288139,37.52079,46.76408,2.875946,295.833038063693,292.5863,43.70862,280.489301118934,278.0406,29.64706,82.34522,83.91364,129.9599,12.8375
0.9699994,S,0.9699994,0.2511054,-0.1137118,0.6260353,-0.01237998,118.515,11.33938,3.230766,-0.06524105,37.51184,46.76408,2.87873,295.262676776599,291.9657,44.00089,283.441431948099,280.9602,30.08707,82.29951,83.88769,132.7695,13.13617
0.9799994,S,0.9799994,0.2537507,-0.1463647,0.6260074,-0.01796562,118.1485,11.33378,3.298748,-0.09664503,37.50289,46.76408,2.881515,294.198951680206,290.858,44.21139,286.382946041293,283.8688,30.52918,82.25602,83.86162,135.6081,13.43925
0.9899994,S,0.9899994,0.2563867,-0.1762938,0.6259884,-0.02312462,117.7388,11.3282,3.367224,-0.1269464,37.49394,46.76408,2.8843,293.009639702439,289.628,44.38773,289.312512844626,286.7651,30.97306,82.21479,83.83547,138.4758,13.74676
0.9999993,S,0.9999993,0.259012,-0.20348,0.6259766,-0.0278533,117.3291,11.32263,3.43615,-0.1559934,37.48499,46.76408,2.887084,291.817049948217,288.3971,44.54552,292.230108722772,289.6491,31.41852,82.1759,83.80927,141.3723,14.05872
1.009999,S,1.009999,0.2616266,-0.227931,0.6259704,-0.03214864,116.9194,11.31708,3.50551,-0.1836342,37.47604,46.76408,2.889869,290.621214817527,287.1655,44.68407,295.135708920736,292.5208,31.86536,82.1394,83.78307,144.2975,14.37514
1.019999,S,1.019999,0.2642306,-0.2496437,0.6259684,-0.0360118,116.5097,11.31156,3.575287,-0.2097383,37.46709,46.76408,2.892654,289.422197123704,285.9334,44.80289,298.029289318082,295.3802,32.31339,82.10533,83.7569,147.2513,14.69604
1.029999,S,1.029999,0.2668239,-0.2686289,0.6259694,-0.03944235,116.1,11.30605,3.645469,-0.2341642,37.45814,46.76408,2.895439,288.219953811119,284.7009,44.90144,300.910725027261,298.2272,32.7624,82.07373,83.73078,150.2335,15.02141
1.039999,S,1.039999,0.2694065,-0.2849101,0.6259722,-0.04244196,115.6904,11.30056,3.716033,-0.2567812,37.44918,46.76408,2.898223,287.014461562654,283.4681,44.9793,303.780089992592,301.0619,33.2122,82.04462,83.70477,153.2442,15.35129
1.049999,S,1.049999,0.2719782,-0.2985183,0.6259759,-0.04501434,115.2807,11.29509,3.786971,-0.2774704,37.44024,46.76408,2.901008,285.8057161422,282.2351,45.03616,306.637256214056,303.8842,33.66256,82.018,83.67887,156.283,15.68566
1.059999,S,1.059999,0.2745392,-0.3094973,0.6259797,-0.04716442,114.8392,11.28964,3.858267,-0.2961186,37.43129,46.76408,2.903793,284.503058342752,280.9122,45.05914,309.48138802679,306.6933,34.11315,81.99388,83.65314,159.3499,16.02454
1.069999,S,1.069999,0.2770886,-0.3178977,0.6259829,-0.04889907,114.35,11.28421,3.929883,-0.312625,37.42234,46.76408,2.906578,283.061165997532,279.4546,45.04165,312.311143348606,309.4879,34.56357,81.97226,83.62762,162.4448,16.36792
1.079999,S,1.079999,0.2796251,-0.3237767,0.6259852,-0.05022633,113.8608,11.2788,4.001776,-0.3268999,37.41339,46.76408,2.909362,281.615874047984,277.9969,45.00249,315.126394639095,312.2679,35.01359,81.9531,83.60233,165.5675,16.71581
1.089999,S,1.089999,0.2821488,-0.3271992,0.625986,-0.0511552,113.3717,11.27342,4.073928,-0.338863,37.40443,46.76408,2.912147,280.167337939392,276.5393,44.94166,317.927113779716,315.0333,35.46301,81.93639,83.5773,168.7178,17.06819
1.099999,S,1.099999,0.2846595,-0.3282447,0.6259854,-0.05169597,112.8825,11.26805,4.146326,-0.3484453,37.39548,46.76408,2.914932,278.715445156106,275.0817,44.85931,320.713271431762,317.7841,35.9116,81.9221,83.55257,171.8957,17.42506
