#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10923, 4,N0AHK,    -0.30, 3,   boost,    0.50,  99745.00,  132.36,    0.25,    0.00, 22.8, 0.00, 0.00, 3.72,   9.84,   0.54,   0.40,   0.24,  -0.19,  -0.18,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.29, 3,   boost,    1.01,  99745.00,  132.36,    0.25,    0.00, 22.8, 0.00, 0.00, 3.72,   9.87,   0.57,   0.40,  -0.07,   0.18,   0.13,   0.27,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.28, 3,   boost,   -0.50,  99751.00,  131.86,   -0.25,    0.01, 22.8, 0.00, 0.00, 3.72,   9.84,   0.56,   0.42,   0.05,   0.42,  -0.05,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.27, 3,   boost,   -0.00,  99751.00,  131.86,   -0.25,    0.01, 22.8, 0.00, 0.00, 3.72,   9.86,   0.57,   0.40,   0.12,   0.12,   0.07,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.26, 3,   boost,    1.01,  99747.00,  132.19,    0.08,    0.02, 22.8, 0.00, 0.00, 3.72,   9.84,   0.57,   0.42,   0.24,  -0.07,   0.07,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.25, 3,   boost,    1.01,  99747.00,  132.19,    0.08,    0.02, 22.8, 0.00, 0.00, 3.72,   9.86,   0.57,   0.42,   0.12,  -0.01,  -0.18,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.24, 3,   boost,    1.01,  99749.00,  132.02,   -0.08,    0.03, 22.8, 0.00, 0.00, 3.72,   9.86,   0.59,   0.42,   0.05,   0.30,   0.13,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.23, 3,   boost,    0.50,  99749.00,  132.02,   -0.08,    0.03, 22.8, 0.00, 0.00, 3.72,   9.86,   0.55,   0.40,   0.24,  -0.01,  -0.05,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.22, 3,   boost,   -0.50,  99747.00,  132.19,    0.08,    0.03, 22.8, 0.00, 0.00, 3.72,   9.84,   0.58,   0.43,  -0.01,  -0.01,   0.01,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.21, 3,   boost,   -0.00,  99747.00,  132.19,    0.08,    0.04, 22.8, 0.00, 0.00, 3.72,   9.86,   0.56,   0.44,  -0.13,   0.12,   0.07,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.20, 3,   boost,   -0.00,  99746.00,  132.28,    0.17,    0.04, 22.8, 0.00, 0.00, 3.72,   9.86,   0.57,   0.41,   0.36,  -0.19,   0.01,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.19, 3,   boost,   -0.50,  99746.00,  132.28,    0.17,    0.04, 22.8, 0.00, 0.00, 3.72,   9.86,   0.58,   0.41,   0.18,  -0.25,   0.07,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.18, 3,   boost,    2.01,  99754.00,  131.60,   -0.51,    0.04, 22.8, 0.00, 0.00, 3.72,   9.86,   0.58,   0.40,   0.30,  -0.07,   0.25,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.17, 3,   boost,   -0.50,  99754.00,  131.60,   -0.51,    0.04, 22.8, 0.00, 0.00, 3.72,   9.84,   0.58,   0.40,  -0.13,   0.18,  -0.11,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.16, 3,   boost,   -2.01,  99744.00,  132.45,    0.34,    0.03, 22.8, 0.00, 0.00, 3.72,   9.85,   0.56,   0.37,  -0.01,  -0.31,  -0.24,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.15, 3,   boost,   -0.00,  99744.00,  132.45,    0.34,    0.03, 22.8, 0.00, 0.00, 3.72,   9.86,   0.56,   0.42,   0.12,   0.06,  -0.05,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.14, 3,   boost,   -0.50,  99747.00,  132.19,    0.08,    0.02, 22.8, 0.00, 0.00, 3.72,   9.84,   0.55,   0.42,  -0.01,   0.12,   0.19,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.13, 3,   boost,   -0.50,  99747.00,  132.19,    0.08,    0.02, 22.8, 0.00, 0.00, 3.72,   9.84,   0.57,   0.45,  -0.01,  -0.01,   0.07,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.12, 3,   boost,    0.50,  99748.00,  132.11,    0.00,    0.01, 22.8, 0.00, 0.00, 3.72,   9.86,   0.56,   0.38,   0.24,  -0.07,   0.07,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.11, 3,   boost,   -2.01,  99748.00,  132.11,    0.00,    0.01, 22.8, 0.00, 0.00, 3.72,   9.86,   0.56,   0.40,  -0.13,  -0.07,  -0.05,   0.27,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.10, 3,   boost,   -0.00,  99753.00,  131.69,   -0.42,    0.01, 22.8, 0.00, 0.00, 3.72,   9.87,   0.61,   0.37,   0.05,   0.24,  -0.24,   0.27,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.09, 3,   boost,   -0.00,  99753.00,  131.69,   -0.42,    0.02, 22.8, 0.00, 0.00, 3.72,   9.86,   0.60,   0.44,  -0.13,   0.24,   0.01,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.08, 3,   boost,    1.01,  99744.00,  132.45,    0.34,    0.06, 22.8, 0.00, 0.00, 3.72,   9.88,   0.53,   0.41,   0.18,  -0.01,  -0.11,   0.27,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.07, 3,   boost,    1.01,  99744.00,  132.45,    0.34,    0.17, 22.8, 0.00, 0.00, 3.72,   9.86,   0.55,   0.43,  -0.13,   0.06,   0.07,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.06, 3,   boost,    8.05,  99749.00,  132.02,   -0.08,    0.40, 22.8, 0.00, 0.00, 3.72,   9.88,   0.55,   0.45,   0.05,  -0.25,   0.01,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.05, 3,   boost,   57.33,  99749.00,  132.02,   -0.08,    0.79, 22.8, 0.00, 0.00, 3.72,   9.89,   0.30,   0.51,   1.58,   0.67,   0.25,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.04, 3,   boost,   81.47,  99779.00,  129.49,   -2.61,    1.33, 22.8, 0.00, 0.00, 3.72,  48.72,   0.68,   2.07, -16.30,  -3.30,   5.56,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.03, 3,   boost,   86.50,  99779.00,  129.49,   -2.61,    2.02, 22.8, 0.00, 0.00, 3.72,  88.74,   0.60,   4.75, -16.73,   0.60,   0.86,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.02, 3,   boost,   86.50,  99742.00,  132.61,    0.51,    2.80, 22.8, 0.00, 0.00, 3.72,  93.63,   4.15,   3.08, -21.74,   2.56,   0.07,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,    -0.01, 3,   boost,   86.00,  99742.00,  132.61,    0.51,    3.63, 22.8, 0.00, 0.00, 3.72,  93.68,   0.24,   1.51, -26.98,   0.91,  -2.13,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
6, 10923, 4,N0AHK,     0.00, 3,   boost,   84.49,  99731.00,  133.54,    1.43,    4.49, 22.8, 0.00, 0.00, 3.72,  92.81,   1.62,   0.49, -12.95,  -0.62,  -1.03,   0.26,  -0.11,  -0.33,   4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  38.3980216, -78.0648347,   130.0, 2024,  2, 10, 18, 24, 47,        0,        0,   0,   0,   1.4,   0.8,   1.1,  0, 33,  0,  0,  0,  0, 23, 21, 30,  0,  0,  0, 26, 25,  0, 17, 22,  0,  0,  0, 32, 24,  0,  0,  0,  0, 27,  0,  0, 24,  0,  0
