Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,12.06,0,0,38.36,46.76408,2.614834,0,0,0,0,0,0,87.2,87.2,0,0
0.010,S,0.010,0.010,0,0.6932862,0,27.56887,12.06,0,0,38.3512,46.76408,2.617573,41.4432143276394,41.2871824412416,3.59285121738773,8.84756713919317,0.4128718,0.03592851,87.2,87.2,0.002064359,0.0001796425
0.02,S,0.02,0.010,0,0.6932862,0,55.03543,12.05935,0.003598544,0,38.34239,46.76408,2.620313,114.698517886428,114.474050842691,7.17228617723439,9.04477993014484,1.557612,0.1076514,87.2,87.2,0.01191678,0.0008975421
0.03,S,0.03,0.010,0,0.6932864,0,82.502,12.0574,0.003760754,0,38.33358,46.76408,2.623053,188.009444656661,187.701648721637,10.7537131859353,9.64916363356709,3.434628,0.2151885,87.2,87.2,0.03687797,0.002511742
0.04,S,0.04,0.010,0,0.6932865,0,109.9686,12.05416,0.004280142,0,38.32478,46.76408,2.625792,261.377044820077,260.983499922078,14.3377936691503,10.9750403474403,6.044463,0.3585664,87.2,87.2,0.08427343,0.005380516
0.05,S,0.05,0.010,0,0.6932868,0,112.9199,12.04962,0.005537207,0,38.31598,46.76408,2.628532,269.364579642942,268.961638686729,14.7279897191888,12.7640173917385,8.734079,0.5058463,87.2,87.2,0.1581661,0.00970258
0.05999999,S,0.05999999,0.01145483,0,0.6709974,0,113.1473,12.0443,0.007248705,0,38.30717,46.76408,2.631272,270.100619720871,269.696812513293,14.7639457384643,14.8349289249827,11.43105,0.6534858,87.2,87.2,0.2589918,0.01549924
0.06999999,S,0.06999999,0.01331334,0,0.6427721,0,113.3747,12.03896,0.009379758,0,38.29836,46.76408,2.634011,270.836622015375,270.431948539242,14.7998997958707,17.089049320137,14.13537,0.8014848,87.2,87.2,0.3868239,0.02277409
0.07999999,S,0.07999999,0.01533627,0,0.6491013,0,113.6021,12.03361,0.01256928,0,38.28956,46.76408,2.636751,271.570734827708,271.165197232671,14.8357616800802,19.4658808216815,16.84702,0.9498425,87.2,87.2,0.5417358,0.03153073
0.08999999,S,0.08999999,0.01746932,0,0.6535861,0,113.8295,12.02825,0.01642145,0,38.28075,46.76408,2.639491,272.304059865305,271.897659011914,14.8715850859422,21.9282786513041,19.566,1.098558,87.2,87.2,0.7238009,0.04177273
0.09999999,S,0.09999999,0.01967917,0,0.6564054,0,114.0569,12.02288,0.02092858,0,38.27195,46.76408,2.64223,273.036511390764,272.629248248138,14.9073656993438,24.4528382449909,22.29229,1.247632,87.2,87.2,0.9330924,0.05350368
0.11,S,0.11,0.02194481,0,0.6579345,0,114.2844,12.0175,0.02608539,0,38.26314,46.76408,2.64497,273.768229504938,273.360104864313,14.9431106146075,27.0243604484616,25.02589,1.397063,87.2,87.2,1.169683,0.06672715
0.12,S,0.12,0.0242526,0,0.6585148,0,114.5118,12.01211,0.03188819,0,38.25434,46.76408,2.647709,274.499120101471,274.090134879294,14.9788149842487,29.6326398702105,27.76679,1.546851,87.2,87.2,1.433647,0.08144672
0.13,S,0.13,0.02659339,0,0.658411,0,114.7184,12.00671,0.03833438,0,38.24553,46.76408,2.650449,275.173283848339,274.763504773634,15.0117483454705,32.2700912599739,30.51443,1.696969,87.2,87.2,1.725053,0.09766582
0.14,S,0.14,0.02896036,0,0.6578191,0,114.904,12.0013,0.04542075,0,38.23673,46.76408,2.653189,275.790565713632,275.380059725764,15.0419028742909,34.9311407443586,33.26823,1.847388,87.2,87.2,2.043966,0.1153876
0.15,S,0.15,0.03134852,0,0.6568811,0,115.0897,11.99588,0.05314425,0,38.22792,46.76408,2.655928,276.406938093401,275.995706218334,15.0720129781136,37.6121364603348,36.02819,1.998108,87.2,87.2,2.390448,0.1346151
0.16,S,0.16,0.03375459,0,0.6557,0,115.2753,11.99045,0.06150373,0,38.21912,46.76408,2.658668,277.0223836251,276.610426909741,15.1020778088009,40.3103577009807,38.7943,2.149129,87.2,87.2,2.76456,0.1553513
0.17,S,0.17,0.03617612,0,0.6543501,0,115.461,11.98501,0.07049846,0,38.21031,46.76408,2.661408,277.636990609822,277.224309997528,15.1321016806215,43.0237335259664,41.56654,2.30045,87.2,87.2,3.166365,0.1775992
0.18,S,0.18,0.03861127,0,0.6528856,0,115.6467,11.97956,0.08012813,0,38.20151,46.76408,2.664147,278.250696175749,277.837292677589,15.1620816472206,45.7506847699461,44.34491,2.452071,87.2,87.2,3.595922,0.2013618
0.19,S,0.19,0.04105861,0,0.651346,0,115.8324,11.97411,0.09039281,0,38.1927,46.76408,2.666887,278.863455703195,278.449330396983,15.1920152777605,48.4899677955993,47.1294,2.603991,87.2,87.2,4.053294,0.2266421
0.2,S,0.2,0.04351702,0,0.6497601,0,116.0181,11.96864,0.1012929,0,38.1839,46.76408,2.669626,279.475352079892,279.060505939423,15.2219067469419,51.2405954445633,49.92,2.75621,87.2,87.2,4.538541,0.2534431
0.21,S,0.21,0.04598564,0,0.6481497,0,116.2154,11.96317,0.1128289,0,38.17509,46.76408,2.672366,280.117427922439,279.701825349464,15.2532725033315,54.0020897570795,52.71702,2.908743,87.2,87.2,5.051726,0.2817678
0.22,S,0.22,0.04846401,0,0.6465302,0,116.5169,11.95769,0.1250032,0,38.16629,46.76408,2.675106,281.039091026141,280.622402556581,15.29829625062,56.7765636332494,55.52324,3.061726,87.2,87.2,5.592927,0.3116202
0.23,S,0.23,0.05095406,0,0.6449118,0,116.8184,11.9522,0.1378299,0,38.15748,46.76408,2.677845,281.960148051683,281.542374311662,15.3432902690102,59.5635069540879,58.33866,3.215159,87.2,87.2,6.162236,0.3430046
0.24,S,0.24,0.0534553,0,0.6433031,0,117.1199,11.94669,0.1513126,0,38.14867,46.76408,2.680585,282.880708060828,282.461849535256,15.3882601394039,62.3624972212432,61.16328,3.369041,87.2,87.2,6.759746,0.3759256
0.25,S,0.25,0.05596737,0,0.6417105,0,117.4215,11.94116,0.1654544,0,38.13987,46.76408,2.683325,283.800762925893,283.380820117177,15.4332053389802,65.1731719838669,63.99709,3.523373,87.2,87.2,7.385548,0.4103876
0.26,S,0.26,0.05848994,0,0.6401386,0,117.723,11.93563,0.1802591,0,38.13107,46.76408,2.686064,284.720261977616,284.299235455794,15.4781232665066,67.9952243852869,66.84008,3.678154,87.2,87.2,8.039734,0.4463953
0.27,S,0.27,0.06102274,0,0.6388598,0,118.0246,11.93008,0.1958126,0,38.12226,46.76408,2.688804,285.639000825308,285.216891388661,15.5230041895579,70.8284027843508,69.69225,3.833384,87.2,87.2,8.722396,0.483953
0.28,S,0.28,0.06356554,0,0.6390019,0,118.3262,11.92451,0.2125141,0,38.11346,46.76408,2.691544,286.555879651728,286.132689409864,15.567794129359,73.6724727485626,72.55358,3.989062,87.2,87.2,9.433625,0.5230652
0.29,S,0.29,0.06611815,0,0.6390811,0,118.6277,11.91893,0.2299478,0,38.10465,46.76408,2.694283,287.472067283127,287.047796955343,15.6125504360724,76.527240096065,75.42406,4.145187,87.2,87.2,10.17351,0.5637364
0.3,S,0.3,0.06868036,0,0.6391064,0,118.8656,11.91334,0.248119,0,38.09584,46.76408,2.697023,288.215564147472,287.790417258825,15.648870593021,79.3908260469765,78.30196,4.301676,87.2,87.2,10.94214,0.6059707
0.31,S,0.31,0.07125052,0,0.6390856,0,119.0611,11.90773,0.2670213,0,38.08704,46.76408,2.699763,288.84349150327,288.417604262182,15.6795451293293,82.2619560654761,81.18614,4.458471,87.2,87.2,11.73958,0.6497715
0.32,S,0.32,0.07382747,0,0.6390253,0,119.2566,11.90211,0.2866512,0,38.07824,46.76408,2.702502,289.470344000012,289.043717633152,15.7101671630859,85.1404870989597,84.07658,4.615572,87.2,87.2,12.5659,0.6951417
0.33,S,0.33,0.07641108,0,0.6389313,0,119.4521,11.89649,0.3070118,0,38.06943,46.76408,2.705242,290.09604602433,289.668681848032,15.7407329998892,88.0263014370434,86.97327,4.772979,87.2,87.2,13.42115,0.7420844
0.3399999,S,0.3399999,0.07900125,0,0.6388083,0,119.6476,11.89085,0.3281063,0,38.06062,46.76408,2.707981,290.720679093821,290.292578321852,15.771246749184,90.9192846750949,89.87619,4.930691,87.2,87.2,14.30539,0.7906028
0.3499999,S,0.3499999,0.08159787,0,0.6386604,0,119.8431,11.88521,0.3499382,0,38.05182,46.76408,2.710721,291.344125237274,290.915289236733,15.8017023950037,93.81935347685,92.78534,5.088708,87.2,87.2,15.2187,0.8406998
0.3599999,S,0.3599999,0.08420088,0,0.6384913,0,120.0386,11.87955,0.3725111,0,38.04301,46.76408,2.713461,291.96641006884,291.536840177131,15.8321011877792,96.7264240359942,95.70071,5.247029,87.2,87.2,16.16113,0.8923784
0.3699999,S,0.3699999,0.0868102,0,0.6383041,0,120.2341,11.87389,0.3958285,0,38.03421,46.76408,2.7162,292.587576852806,292.157274342972,15.8624454949969,99.6404110663143,98.62228,5.405653,87.2,87.2,17.13275,0.9456419
0.3799999,S,0.3799999,0.08942576,0,0.6381014,0,120.4279,11.86822,0.4198934,0,38.0254,46.76408,2.71894,293.202877184483,292.771848937698,15.8925032282677,102.561206439687,101.55,5.564578,87.2,87.2,18.13361,1.000493
0.3899999,S,0.3899999,0.09204744,0,0.6378856,0,120.606,11.86254,0.4447096,0,38.0166,46.76408,2.72168,293.77438093875,293.342678578761,15.9204214825987,105.488289498968,104.4834,5.723782,87.2,87.2,19.16377,1.056935
0.3999999,S,0.3999999,0.0946748,0,0.6376587,0,120.7841,11.85685,0.4702762,0,38.00779,46.76408,2.724419,294.344633278834,293.912258249716,15.948278609413,108.421633063965,107.4225,5.883265,87.2,87.2,20.2233,1.11497
0.4099999,S,0.4099999,0.09730782,4.860629,0.6374226,0,120.9622,11.85115,0.4965968,0,37.99899,46.76408,2.727159,294.913645986422,294.4806,15.97607,111.361194670307,110.3673,6.043025,87.2,86.86597,21.32698,1.174602
0.4199999,S,0.4199999,0.09994644,4.732894,0.7090478,0.7637163,121.1403,11.84544,0.5827412,0.6612828,37.99018,46.76408,2.729898,295.326759970548,294.9811,14.28446,114.303986833499,113.3171,6.18587,87.19841,86.87538,22.46015,1.235746
0.4299999,S,0.4299999,0.102588,4.607935,0.705073,0.7438326,121.3184,11.83973,0.6104877,0.6777083,37.98138,46.76408,2.732638,295.893480663085,295.5489,14.27584,117.25294643032,116.2726,6.328629,87.19366,86.88451,23.62288,1.298319
0.4399998,S,0.4399998,0.1052351,4.485479,0.7012696,0.7243679,121.4965,11.834,0.63891,0.6936379,37.97257,46.76408,2.735378,296.459142323381,296.1147,14.28662,120.207965090637,119.2337,6.471495,87.18581,86.89328,24.81521,1.362319
0.4499998,S,0.4499998,0.1078877,4.365263,0.697625,0.7052807,121.6746,11.82827,0.6680096,0.7090225,37.96377,46.76408,2.738117,297.02363939108,296.6784,14.31675,123.169134540854,122.2005,6.614663,87.17489,86.90163,26.03722,1.42775
0.4599998,S,0.4599998,0.1105459,4.247063,0.6941277,0.6865311,121.8528,11.82253,0.6977886,0.7238048,37.95496,46.76408,2.740857,297.587173652407,297.2402,14.36626,126.136349410983,125.1729,6.758326,87.16094,86.90949,27.28895,1.494615
0.4699998,S,0.4699998,0.1132095,4.130724,0.6907676,0.6680847,121.9874,11.81678,0.7282485,0.7379173,37.94616,46.76408,2.743597,298.031104249,297.6816,14.42928,129.108406642837,128.1497,6.902619,87.14402,86.91682,28.57044,1.56292
0.4799998,S,0.4799998,0.1158775,4.016087,0.6875374,0.6499181,122.0931,11.81102,0.7593785,0.7513033,37.93735,46.76408,2.746336,298.394881628974,298.042,14.50764,132.084503118735,131.1301,7.047695,87.12418,86.92355,29.88174,1.632671
0.4899998,S,0.4899998,0.1185491,3.902982,0.6844302,0.6320072,122.1988,11.80526,0.7911728,0.7639129,37.92855,46.76408,2.749076,298.75730967883,298.4001,14.60515,135.064635429699,134.1141,7.193747,87.10146,86.92966,31.22289,1.703878
0.4999998,S,0.4999998,0.1212244,3.791264,0.6814387,0.614326,122.3044,11.7995,0.8236335,0.7756897,37.91974,46.76408,2.751816,299.118501188906,298.756,14.72176,138.048800997015,137.1017,7.340965,87.07592,86.93508,32.5939,1.776552
0.5099998,S,0.5099998,0.1239034,3.680811,0.6785573,0.5968525,122.4101,11.79372,0.8567626,0.7865769,37.91093,46.76408,2.754555,299.478270386295,299.1095,14.85737,141.036898934609,140.0928,7.489539,87.04762,86.93981,33.99483,1.850704
0.5199998,S,0.5199998,0.1265859,3.571507,0.6757806,0.5795679,122.5158,11.78795,0.890563,0.796521,37.90213,46.76408,2.757295,299.836734550029,299.4607,15.01188,144.028928195718,143.0874,7.639658,87.0166,86.94379,35.4257,1.92635
0.5299998,S,0.5299998,0.129272,3.463249,0.6731041,0.5624546,122.6215,11.78216,0.9250377,0.8054653,37.89333,46.76408,2.760035,300.193714158029,299.8094,15.18518,147.024888673239,146.0855,7.79151,86.98293,86.94701,36.88656,2.003506
0.5399998,S,0.5399998,0.1319617,3.355962,0.6705236,0.5454971,122.7272,11.77638,0.9601905,0.8133548,37.88452,46.76408,2.762774,300.549432923852,300.1558,15.37717,150.024780758853,149.0871,7.945282,86.94667,86.94942,38.37743,2.08219
0.5499998,S,0.5499998,0.1346549,3.24958,0.6680359,0.5286836,122.8113,11.77059,0.9960268,0.8201293,37.87571,46.76408,2.765514,300.844628579355,300.4407,15.58449,153.027906164359,152.0915,8.101127,86.90788,86.95103,39.89835,2.162422
0.5599998,S,0.5599998,0.1373511,3.144099,0.665638,0.5120047,122.8086,11.76479,1.032543,0.8257141,37.86691,46.76408,2.768253,300.901166540725,300.4862,15.79733,156.031966040226,155.0964,8.2591,86.86662,86.9518,41.44931,2.244224
0.5699998,S,0.5699998,0.1400482,3.039463,0.6633287,0.4954596,122.806,11.75899,1.069714,0.8300714,37.8581,46.76408,2.770993,300.956198149601,300.5291,16.02789,159.036861913202,158.1017,8.419379,86.82298,86.95171,43.03033,2.327616
0.5799997,S,0.5799997,0.1427461,2.935624,0.6611055,0.4790404,122.8034,11.75319,1.107543,0.8331531,37.8493,46.76408,2.773733,301.009451300412,300.5691,16.27593,162.042594994321,161.1074,8.582138,86.77701,86.95075,44.6414,2.412624
0.5899997,S,0.5899997,0.1454447,2.832554,0.6589658,0.4627396,122.8008,11.74739,1.146035,0.8349103,37.84049,46.76408,2.776472,301.06095524973,300.6062,16.5412,165.049167187945,164.1135,8.74755,86.7288,86.94891,46.28254,2.499272
0.5999997,S,0.5999997,0.1481442,2.730227,0.6569081,0.4465531,122.7982,11.7416,1.185195,0.8352991,37.83169,46.76408,2.779212,301.110735805588,300.6404,16.82335,168.056481110746,167.1199,8.915784,86.67843,86.94618,47.95374,2.587589
0.6099997,S,0.6099997,0.1508444,2.628635,0.6549307,0.4304773,122.7956,11.7358,1.225028,0.8342771,37.82288,46.76408,2.781952,301.158822653388,300.6717,17.12207,171.064539040033,170.1266,9.087005,86.62598,86.94256,49.655,2.677603
0.6199997,S,0.6199997,0.1535452,2.527768,0.6530318,0.4145111,122.793,11.73,1.26554,0.8318064,37.81408,46.76408,2.784691,301.205142590197,300.7,17.43697,174.073343588231,173.1336,9.261374,86.57153,86.93802,51.38634,2.769345
0.6299997,S,0.6299997,0.1562468,2.427628,0.6512104,0.3986534,122.7905,11.72421,1.306737,0.827849,37.80527,46.76408,2.787431,301.249824917951,300.7254,17.76769,177.082897590308,176.1409,9.439052,86.51518,86.93256,53.14775,2.862847
0.6399997,S,0.6399997,0.1589492,2.328242,0.6494651,0.3829046,122.7743,11.71841,1.348628,0.8223674,37.79647,46.76408,2.79017,301.255626691736,300.7107,18.11153,180.092704278946,179.148,9.620167,86.45703,86.92619,54.93923,2.958143
0.6499997,S,0.6499997,0.1616518,2.229628,0.6477951,0.3672695,122.7525,11.71261,1.391212,0.815338,37.78766,46.76408,2.79291,301.243704793378,300.677,18.4692,183.102666208318,182.1548,9.804859,86.39717,86.91891,56.76078,3.055268
0.6599997,S,0.6599997,0.1643545,2.131807,0.6461994,0.3517511,122.7306,11.70681,1.434495,0.8067346,37.77886,46.76408,2.79565,301.229910596799,300.6401,18.84116,186.112686817392,185.1612,9.993271,86.3357,86.91071,58.61239,3.154258
0.6699997,S,0.6699997,0.1670575,2.034814,0.644672,0.336353,122.7087,11.70102,1.478474,0.7965369,37.77005,46.76408,2.798389,301.214365839609,300.6001,19.22691,189.122769227816,188.1672,10.18554,86.27273,86.90159,60.49406,3.255152
0.6799996,S,0.6799996,0.1697605,1.938698,0.6432218,0.321081,122.6868,11.69523,1.523179,0.7847308,37.76125,46.76408,2.801129,301.196986237163,300.5569,19.62586,192.132916577156,191.1728,10.3818,86.20837,86.89156,62.40579,3.357989
0.6899996,S,0.6899996,0.1724636,1.843492,0.6418431,0.3059429,122.665,11.68943,1.568606,0.7713081,37.75244,46.76408,2.803869,301.177881837511,300.5106,20.03736,195.143031847566,194.1779,10.58217,86.14272,86.88062,64.34756,3.462809
0.6999996,S,0.6999996,0.1751667,1.749258,0.6405347,0.2909444,122.6431,11.68364,1.614763,0.7562612,37.74364,46.76408,2.806608,301.156865563567,300.461,20.46082,198.15311913753,197.1825,10.78678,86.07591,86.86878,66.31939,3.569654
0.7099996,S,0.7099996,0.1778699,1.656047,0.6392958,0.2760955,122.6213,11.67785,1.661659,0.7395961,37.73483,46.76408,2.809348,301.134138657444,300.4083,20.89552,201.163180845747,200.1866,10.99574,86.00806,86.85605,68.32126,3.678566
0.7199996,S,0.7199996,0.1805731,1.56393,0.6381251,0.2614043,122.5795,11.67206,1.709303,0.7213135,37.72603,46.76408,2.812088,301.05467016441,300.2976,21.33696,204.172618349842,203.1896,11.20911,85.9393,86.84243,70.35316,3.78959
0.7299996,S,0.7299996,0.1832758,1.472981,0.6370217,0.2468824,122.4582,11.66627,1.757694,0.7014174,37.71722,46.76408,2.814827,300.753821689005,299.9647,21.77246,207.179230129733,206.1893,11.42684,85.86974,86.82796,72.41505,3.90277
0.7399996,S,0.7399996,0.1859761,1.383274,0.6359847,0.2325418,122.3369,11.66049,1.806802,0.6799349,37.70842,46.76408,2.817567,300.450899417696,299.6284,22.21632,210.18291713909,209.1856,11.649,85.79951,86.81264,74.5069,4.018149
0.7499996,S,0.7499996,0.1886737,1.29488,0.6350125,0.2183944,122.2156,11.65471,1.856631,0.6568981,37.69961,46.76408,2.820307,300.145777148,299.2886,22.66763,213.183682098504,212.1785,11.87568,85.72874,86.79649,76.62869,4.135773
0.7599996,S,0.7599996,0.1913688,1.207875,0.6341038,0.2044516,122.0943,11.64894,1.907187,0.632343,37.69081,46.76408,2.823046,299.838627549123,298.9455,23.12554,216.181525596214,215.168,12.10694,85.65759,86.77951,78.78037,4.255686
0.7699996,S,0.7699996,0.1940613,1.122337,0.633257,0.1907255,121.973,11.64317,1.958478,0.6063142,37.682,46.76408,2.825786,299.529313061968,298.599,23.58912,219.176348042299,218.154,12.34283,85.58617,86.76174,80.96191,4.377934
0.7799996,S,0.7799996,0.1967512,1.038345,0.6324705,0.1772288,121.8517,11.63741,2.010505,0.5788626,37.67319,46.76408,2.828526,299.217887627976,298.2492,24.05741,222.168150187293,221.1365,12.5834,85.51463,86.74319,83.17328,4.502565
0.7899995,S,0.7899995,0.1994385,0.9559783,0.6317423,0.1639741,121.7304,11.63166,2.063273,0.5500461,37.66439,46.76408,2.831265,298.90430040918,297.8961,24.52946,225.15693210232,224.1155,12.82869,85.44311,86.72388,85.41444,4.629626
0.7999995,S,0.7999995,0.202123,0.875334,0.6310707,0.1509743,121.6091,11.62591,2.116787,0.5199293,37.65559,46.76408,2.834005,298.588592552579,297.5398,25.0043,228.142593993172,227.0909,13.07873,85.37174,86.70383,87.68535,4.759163
0.8099995,S,0.8099995,0.2048049,0.7964939,0.6304536,0.1382447,121.4462,11.62016,2.171048,0.4885873,37.64678,46.76408,2.836744,298.155211866722,297.0652,25.4715,231.124030539708,230.0616,13.33344,85.30068,86.68307,89.98596,4.891224
0.8199995,S,0.8199995,0.207483,0.7195505,0.629889,0.1257984,121.2728,11.61442,2.226037,0.4560993,37.63797,46.76408,2.839484,297.690640089763,296.5586,25.93673,234.10084032819,233.0272,13.59281,85.23006,86.66164,92.31623,5.025855
0.8299995,S,0.8299995,0.210157,0.6445878,0.6293746,0.1136504,121.0993,11.6087,2.281749,0.4225596,37.62917,46.76408,2.842224,297.223776802265,296.0489,26.40118,237.073019725956,235.9877,13.85682,85.16003,86.63954,94.67611,5.163103
0.8399995,S,0.8399995,0.212827,0.5716941,0.628908,0.1018139,120.926,11.60297,2.33818,0.3880638,37.62037,46.76408,2.844963,296.754626225655,295.5362,26.86378,240.040566252197,238.9431,14.12546,85.09074,86.61682,97.06554,5.303014
0.8499995,S,0.8499995,0.2154928,0.5009502,0.628487,0.09030316,120.7526,11.59726,2.395333,0.3527182,37.61156,46.76408,2.847703,296.28317976544,295.0206,27.3234,243.003375725256,241.8933,14.39869,85.0223,86.59349,99.48447,5.445635
0.8599995,S,0.8599995,0.2181545,0.4324524,0.6281089,0.07913104,120.5792,11.59156,2.453202,0.316632,37.60275,46.76408,2.850442,295.809326294983,294.5021,27.77896,245.961444510966,244.8383,14.67648,84.95489,86.5696,101.9328,5.591011
0.8699995,S,0.8699995,0.2208119,0.3662731,0.6277711,0.06831287,120.4058,11.58586,2.511784,0.2799308,37.59395,46.76408,2.853182,295.333135094858,293.9809,28.22926,248.914766583247,247.7781,14.95877,84.88863,86.54516,104.4106,5.739187
0.8799995,S,0.8799995,0.2234652,0.3024943,0.627471,0.05786021,120.2325,11.58017,2.571075,0.2427335,37.58514,46.76408,2.855922,294.854581501641,293.4571,28.67324,251.863336317591,250.7127,15.2455,84.82364,86.5202,106.9178,5.890208
0.8899994,S,0.8899994,0.2261143,0.2412004,0.6272059,0.04778615,120.0529,11.5745,2.631069,0.2051712,37.57634,46.76408,2.858661,294.35645758036,292.9137,29.10822,254.806846827276,253.6418,15.53658,84.76008,86.49478,109.4542,6.044118
0.8999994,S,0.8999994,0.2287589,0.1824643,0.6269732,0.03810411,119.859,11.56882,2.691754,0.167385,37.56753,46.76408,2.861401,293.815914330388,292.3281,29.53089,257.744988471221,256.5651,15.83189,84.69807,86.46892,112.0198,6.200961
0.9099994,S,0.9099994,0.2313988,0.1263549,0.62677,0.02882569,119.6651,11.56316,2.753117,0.1295159,37.55873,46.76408,2.864141,293.272959905151,291.7403,29.94372,260.677653008197,259.4825,16.13133,84.63773,86.44266,114.6146,6.360777
0.9199994,S,0.9199994,0.2340338,0.07294041,0.6265938,0.01996187,119.4712,11.55751,2.815147,0.0917097,37.54992,46.76408,2.86688,292.727540009916,291.1504,30.34563,263.604830742026,262.394,16.43479,84.57919,86.41602,117.2386,6.523608
0.9299994,S,0.9299994,0.2366639,0.02228236,0.6264417,0.01152348,119.2773,11.55186,2.877835,0.05411818,37.54112,46.76408,2.86962,292.179491726439,290.5584,30.73551,266.526511493075,265.2996,16.74215,84.52256,86.38905,119.8916,6.689492
0.9399994,S,0.9399994,0.2392892,-0.02556528,0.626311,0.003520325,119.0834,11.54623,2.941171,0.01689525,37.53231,46.76408,2.87236,291.629052606421,289.9647,31.11233,269.442583656258,268.1992,17.05327,84.46795,86.36179,122.5736,6.858469
0.9499994,S,0.9499994,0.2419096,-0.07055477,0.6261994,-0.004039034,118.8895,11.5406,3.005142,-0.01980442,37.52351,46.76408,2.875099,291.076057387916,289.3693,31.47506,272.353135345841,271.0929,17.36802,84.41547,86.33426,125.2845,7.030576
0.9599994,S,0.9599994,0.244525,-0.1126341,0.6261042,-0.011147,118.6957,11.53499,3.069739,-0.05582495,37.5147,46.76408,2.877839,290.520541694409,288.7724,31.82273,275.258054565572,273.9806,17.68625,84.36521,86.30652,128.0243,7.205847
0.9699994,S,0.9699994,0.2471355,-0.1517788,0.6260229,-0.01779533,118.5018,11.52938,3.134947,-0.09100118,37.5059,46.76408,2.880579,289.962434621531,288.1741,32.15434,278.157325955608,276.8623,18.00779,84.31727,86.27859,130.7929,7.384317
0.9799994,S,0.9799994,0.2497409,-0.1879523,0.6259534,-0.02398012,118.1353,11.52378,3.200755,-0.1251803,37.49709,46.76408,2.883318,288.919750622383,287.0949,32.4213,281.046112195973,279.7332,18.332,84.27171,86.25055,133.5903,7.566016
0.9899994,S,0.9899994,0.2523371,-0.2211348,0.6259363,-0.02969542,117.7256,11.5182,3.267262,-0.1581939,37.48829,46.76408,2.886058,287.752889179494,285.8937,32.65758,283.923191165675,282.5921,18.65858,84.22864,86.22244,136.4162,7.750969
0.9999993,S,0.9999993,0.2549228,-0.2513197,0.6259315,-0.03493817,117.3159,11.51263,3.334234,-0.1898853,37.47948,46.76408,2.888798,286.582868826328,284.6911,32.87428,286.788544099344,285.439,18.98732,84.1881,86.19431,139.2706,7.939198
1.009999,S,1.009999,0.257498,-0.278496,0.6259323,-0.03970732,116.9062,11.50708,3.401629,-0.2201051,37.47068,46.76408,2.891537,285.409748306304,283.4873,33.07076,289.642154178995,288.2739,19.31803,84.15015,86.16618,142.1533,8.130725
1.019999,S,1.019999,0.2600628,-0.3026743,0.625937,-0.04400112,116.4965,11.50156,3.469433,-0.2486979,37.46187,46.76408,2.894277,284.233489340577,282.2824,33.2464,292.483902000981,291.0967,19.65049,84.11483,86.13811,145.0643,8.325567
1.029999,S,1.029999,0.262617,-0.3238695,0.6259441,-0.04782125,116.0868,11.49605,3.537626,-0.2755249,37.45306,46.76408,2.897016,283.054166477083,281.0766,33.40069,295.313868946394,293.9075,19.9845,84.08219,86.11011,148.0033,8.523742
1.039999,S,1.039999,0.2651607,-0.3420983,0.6259523,-0.05117006,115.6771,11.49056,3.606192,-0.3004504,37.44426,46.76408,2.899756,281.871768262748,279.87,33.53322,298.131934049687,296.7062,20.31983,84.05225,86.08223,150.9704,8.725264
1.049999,S,1.049999,0.2676938,-0.3573986,0.6259604,-0.05405018,115.2675,11.48509,3.675117,-0.3233395,37.43546,46.76408,2.902496,280.686182587178,278.6626,33.64355,300.938078134594,299.4928,20.65627,84.02502,86.05451,153.9653,8.930144
1.059999,S,1.059999,0.2702163,-0.3698067,0.6259673,-0.05646763,114.826,11.47964,3.744384,-0.3440751,37.42665,46.76408,2.905235,279.408354530079,277.3659,33.72219,303.73137442333,302.2664,20.99349,84.00053,86.02699,156.988,9.138393
1.069999,S,1.069999,0.2727273,-0.3793851,0.6259724,-0.0584281,114.3368,11.47421,3.813955,-0.3625382,37.41785,46.76408,2.907975,277.993648210901,275.9356,33.76408,306.510593840074,305.0258,21.33113,83.97874,85.99969,160.0383,9.350017
1.079999,S,1.079999,0.2752257,-0.3861872,0.6259751,-0.05994151,113.8475,11.4688,3.883788,-0.3786398,37.40904,46.76408,2.910715,276.575615772224,274.5046,33.78307,309.275515962009,307.7708,21.66896,83.95965,85.97267,163.116,9.565017
1.089999,S,1.089999,0.2777114,-0.3902925,0.625975,-0.06101627,113.3584,11.46342,3.953864,-0.392285,37.40023,46.76408,2.913454,275.154410456957,273.0731,33.77916,312.026317301161,310.5016,22.00675,83.94322,85.94595,166.221,9.783395
1.099999,S,1.099999,0.2801845,-0.3917734,0.6259718,-0.06166494,112.8692,11.45806,4.024172,-0.4034079,37.39143,46.76408,2.916194,273.730010165966,271.6411,33.7525,314.762776874512,313.218,22.34427,83.92943,85.91956,169.3532,10.00515
