Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2024,2,1,56:55.9,-0.428,42,-0.3,0,-0.2,-0.04,-0.03,-1.02,1,-0.0003,0.00007,-0.00017,0.029,0
2024,2,1,56:55.9,-0.426,44,-0.3,0,-0.1,-0.03,-0.03,-1.01,1,-0.0003,0.00007,-0.00017,0.029,0
2024,2,1,56:55.9,-0.424,46,-0.4,0,-0.2,-0.02,-0.04,-1.01,1,-0.00033,0.00007,-0.00017,0.029,0
2024,2,1,56:55.9,-0.422,48,-0.3,0,-0.2,-0.02,-0.03,-1.01,1,-0.00033,0.00007,-0.00017,0.03,0
2024,2,1,56:55.9,-0.42,50,-0.3,0,-0.2,-0.02,-0.04,-1.01,1,-0.00033,0.00007,-0.00017,0.029,0
2024,2,1,56:55.9,-0.418,52,-0.3,0,-0.2,-0.02,-0.04,-1.01,1,-0.00033,0.00007,-0.00017,0.029,0
2024,2,1,56:55.9,-0.416,54,-0.3,0,-0.2,-0.03,-0.03,-1.02,1,-0.00033,0.00007,-0.00017,0.029,0
2024,2,1,56:55.9,-0.414,56,-0.3,0.1,0,-0.03,-0.03,-1.01,0.99997,-0.00037,0.00007,-0.00017,0.029,0
2024,2,1,56:55.9,-0.412,58,-0.3,0,-0.3,-0.02,-0.03,-1.01,0.99997,-0.00037,0.00007,-0.0002,0.029,0
2024,2,1,56:55.9,-0.41,60,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00037,0.00007,-0.0002,0.029,0
2024,2,1,56:55.9,-0.408,62,-0.3,0,0,-0.02,-0.03,-1.01,0.99997,-0.00037,0.00007,-0.0002,0.029,0
2024,2,1,56:55.9,-0.406,64,-0.3,0,0,-0.02,-0.03,-1.02,0.99997,-0.00037,0.00007,-0.0002,0.029,0
2024,2,1,56:55.9,-0.404,66,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00037,0.00007,-0.0002,0.029,0
2024,2,1,56:56.0,-0.402,68,-0.3,0.2,-0.3,-0.02,-0.03,-1.01,0.99997,-0.0004,0.00007,-0.0002,0.029,0
2024,2,1,56:56.0,-0.4,70,-0.3,0,-0.1,-0.02,-0.03,-1.01,0.99997,-0.0004,0.00007,-0.0002,0.03,0
2024,2,1,56:56.0,-0.398,72,-0.4,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.0004,0.00007,-0.0002,0.03,0
2024,2,1,56:56.0,-0.396,74,-0.3,0.1,-0.1,-0.02,-0.03,-1.01,0.99997,-0.0004,0.00007,-0.0002,0.029,0
2024,2,1,56:56.0,-0.394,76,-0.3,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.0004,0.00007,-0.00023,0.029,0
2024,2,1,56:56.0,-0.392,78,-0.3,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.00043,0.00007,-0.00023,0.029,0
2024,2,1,56:56.0,-0.39,80,-0.3,0,0,-0.03,-0.03,-1.01,0.99997,-0.00043,0.00007,-0.00023,0.029,0
2024,2,1,56:56.0,-0.388,82,-0.4,0.1,-0.2,-0.02,-0.04,-1.02,0.99997,-0.00043,0.00007,-0.00023,0.029,0
2024,2,1,56:56.0,-0.386,84,-0.3,0,-0.2,-0.01,-0.05,-1.02,0.99997,-0.00043,0.00007,-0.00023,0.029,0
2024,2,1,56:56.2,-0.384,86,-0.4,0.1,-0.2,-0.02,-0.04,-1.01,0.99997,-0.00043,0.00007,-0.00023,0.03,0
2024,2,1,56:56.2,-0.382,88,-0.4,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.00047,0.00007,-0.00023,0.029,0
2024,2,1,56:56.2,-0.38,90,-0.3,0,0,-0.02,-0.04,-1.01,0.99997,-0.00047,0.00007,-0.00023,0.029,0
2024,2,1,56:56.2,-0.378,92,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00047,0.00007,-0.00023,0.029,0
2024,2,1,56:56.2,-0.376,94,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00047,0.00007,-0.00023,0.029,0
2024,2,1,56:56.2,-0.374,96,-0.3,0.1,0,-0.02,-0.03,-1.01,0.99997,-0.00047,0.00007,-0.00023,0.028,0
2024,2,1,56:56.2,-0.372,98,-0.4,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.0005,0.00007,-0.00027,0.029,0
2024,2,1,56:56.2,-0.37,100,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0005,0.00007,-0.00027,0.029,0
2024,2,1,56:56.2,-0.368,102,-0.3,0,0,-0.02,-0.03,-1.01,0.99997,-0.0005,0.00007,-0.00027,0.03,0
2024,2,1,56:56.4,-0.366,104,-0.4,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.0005,0.00007,-0.00027,0.029,0
2024,2,1,56:56.4,-0.364,106,-0.3,0,-0.2,-0.03,-0.03,-1.01,0.99997,-0.0005,0.0001,-0.00027,0.029,0
2024,2,1,56:56.4,-0.362,108,-0.3,0,-0.2,-0.03,-0.03,-1.01,0.99997,-0.00053,0.0001,-0.00027,0.029,0
2024,2,1,56:56.4,-0.36,110,-0.4,0,-0.5,-0.02,-0.03,-1.02,0.99997,-0.00053,0.0001,-0.00027,0.029,0
2024,2,1,56:56.4,-0.358,112,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00053,0.0001,-0.00027,0.029,0
2024,2,1,56:56.4,-0.356,114,-0.4,0,-0.1,-0.02,-0.03,-1.02,0.99997,-0.00053,0.0001,-0.00027,0.029,0
2024,2,1,56:56.4,-0.354,116,-0.3,0.1,-0.3,-0.02,-0.03,-1.01,0.99997,-0.00057,0.0001,-0.0003,0.029,0
2024,2,1,56:56.4,-0.352,118,-0.3,0.1,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00057,0.0001,-0.0003,0.029,0
2024,2,1,56:56.4,-0.35,120,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00057,0.0001,-0.0003,0.029,0
2024,2,1,56:56.6,-0.348,122,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00057,0.0001,-0.0003,0.029,0
2024,2,1,56:56.6,-0.346,124,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00057,0.0001,-0.0003,0.029,0
2024,2,1,56:56.6,-0.344,126,-0.3,0,0,-0.03,-0.03,-1.02,0.99997,-0.00057,0.0001,-0.0003,0.03,0
2024,2,1,56:56.6,-0.342,128,-0.3,0,-0.1,-0.02,-0.03,-1.02,0.99997,-0.0006,0.0001,-0.0003,0.029,0
2024,2,1,56:56.6,-0.34,130,-0.3,0.1,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0006,0.0001,-0.0003,0.029,0
2024,2,1,56:56.6,-0.338,132,-0.4,0.1,-0.1,-0.02,-0.03,-1.01,0.99997,-0.0006,0.0001,-0.00033,0.029,0
2024,2,1,56:56.6,-0.336,134,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0006,0.0001,-0.00033,0.029,0
2024,2,1,56:56.6,-0.334,136,-0.3,0,-0.3,-0.02,-0.04,-1.02,0.99997,-0.0006,0.0001,-0.00033,0.029,0
2024,2,1,56:56.6,-0.332,138,-0.3,0.1,-0.2,-0.01,-0.03,-1.01,0.99997,-0.00063,0.0001,-0.00033,0.029,0
2024,2,1,56:56.7,-0.33,140,-0.3,0.1,0,-0.03,-0.03,-1.01,0.99997,-0.00063,0.0001,-0.00033,0.03,0
2024,2,1,56:56.7,-0.328,142,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00063,0.0001,-0.00033,0.029,0
2024,2,1,56:56.7,-0.326,144,-0.3,0,-0.1,-0.02,-0.03,-1.01,0.99997,-0.00063,0.0001,-0.00033,0.029,0
2024,2,1,56:56.7,-0.324,146,-0.3,0,-0.2,-0.03,-0.03,-1.01,0.99997,-0.00063,0.0001,-0.00033,0.029,0
2024,2,1,56:56.7,-0.322,148,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00067,0.0001,-0.00037,0.029,0
2024,2,1,56:56.7,-0.32,150,-0.3,0,-0.1,-0.01,-0.03,-1.02,0.99997,-0.00067,0.0001,-0.00037,0.029,0
2024,2,1,56:56.7,-0.318,152,-0.3,0,0,-0.02,-0.04,-1.01,0.99997,-0.00067,0.00013,-0.00037,0.029,0
2024,2,1,56:56.7,-0.316,154,-0.3,0,0,-0.02,-0.04,-1.01,0.99997,-0.00067,0.00013,-0.00037,0.029,0
2024,2,1,56:56.7,-0.314,156,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00067,0.00013,-0.00037,0.029,0
2024,2,1,56:56.8,-0.312,158,-0.3,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.00067,0.00013,-0.00037,0.029,0
2024,2,1,56:56.8,-0.31,160,-0.3,0,-0.2,-0.03,-0.04,-1.01,0.99997,-0.0007,0.00013,-0.00037,0.029,0
2024,2,1,56:56.8,-0.308,162,-0.3,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.0007,0.00013,-0.00037,0.029,0
2024,2,1,56:56.8,-0.306,164,-0.4,0,-0.3,-0.03,-0.03,-1.02,0.99997,-0.0007,0.00013,-0.00037,0.029,0
2024,2,1,56:56.8,-0.304,166,-0.3,0,-0.2,-0.01,-0.03,-1.02,0.99997,-0.0007,0.00013,-0.00037,0.029,0
2024,2,1,56:56.8,-0.302,168,-0.3,0,0,-0.02,-0.04,-1.02,0.99997,-0.0007,0.00013,-0.00037,0.029,0
2024,2,1,56:56.8,-0.3,170,-0.3,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.0007,0.00013,-0.0004,0.029,0
2024,2,1,56:56.8,-0.298,172,-0.3,0,-0.2,-0.03,-0.04,-1.02,0.99997,-0.00073,0.00013,-0.0004,0.029,0
2024,2,1,56:56.8,-0.296,174,-0.3,0,0,-0.02,-0.04,-1.01,0.99997,-0.00073,0.00013,-0.0004,0.029,0
2024,2,1,56:57.0,-0.294,176,-0.3,0,-0.1,-0.03,-0.04,-1.01,0.99997,-0.00073,0.00013,-0.0004,0.029,0
2024,2,1,56:57.0,-0.292,178,-0.4,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00073,0.00013,-0.0004,0.03,0
2024,2,1,56:57.0,-0.29,180,-0.3,0,-0.1,-0.02,-0.04,-1.02,0.99997,-0.00073,0.00013,-0.0004,0.029,0
2024,2,1,56:57.0,-0.288,182,-0.2,0.1,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00077,0.00013,-0.0004,0.029,0
2024,2,1,56:57.0,-0.286,184,-0.3,0.1,-0.2,-0.02,-0.04,-1.01,0.99997,-0.00077,0.00013,-0.0004,0.029,0
2024,2,1,56:57.0,-0.284,186,-0.3,0,-0.2,-0.03,-0.03,-1.01,0.99997,-0.00077,0.00013,-0.0004,0.029,0
2024,2,1,56:57.0,-0.282,188,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00077,0.00013,-0.00043,0.029,0
2024,2,1,56:57.0,-0.28,190,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00077,0.00013,-0.00043,0.029,0
2024,2,1,56:57.0,-0.278,192,-0.3,0,-0.1,-0.01,-0.03,-1.02,0.99997,-0.00077,0.00013,-0.00043,0.029,0
2024,2,1,56:57.1,-0.276,194,-0.3,0.1,-0.3,-0.02,-0.03,-1.02,0.99997,-0.0008,0.00013,-0.00043,0.029,0
2024,2,1,56:57.1,-0.274,196,-0.3,0,0,-0.01,-0.04,-1.01,0.99997,-0.0008,0.00013,-0.00043,0.029,0
2024,2,1,56:57.1,-0.272,198,-0.4,0,-0.1,-0.02,-0.03,-1.01,0.99997,-0.0008,0.00013,-0.00043,0.029,0
2024,2,1,56:57.1,-0.27,200,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0008,0.00013,-0.00043,0.03,0
2024,2,1,56:57.1,-0.268,202,-0.3,0,0,-0.02,-0.03,-1.02,0.99997,-0.0008,0.00013,-0.00043,0.029,0
2024,2,1,56:57.1,-0.266,204,-0.4,0,0,-0.02,-0.04,-1.01,0.99997,-0.00083,0.00013,-0.00043,0.029,0
2024,2,1,56:57.1,-0.264,206,-0.3,0.2,0,-0.02,-0.04,-1.01,0.99997,-0.00083,0.00013,-0.00043,0.029,0
2024,2,1,56:57.1,-0.262,208,-0.4,0.1,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00083,0.00013,-0.00047,0.03,0
2024,2,1,56:57.1,-0.26,210,-0.4,0.2,-0.1,-0.02,-0.03,-1.02,0.99997,-0.00083,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.258,212,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00087,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.256,214,-0.3,0.1,0,-0.02,-0.04,-1.01,0.99997,-0.00087,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.254,216,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00087,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.252,218,-0.3,0,-0.1,-0.03,-0.03,-1.01,0.99997,-0.00087,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.25,220,-0.3,0,0,-0.02,-0.03,-1.01,0.99997,-0.00087,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.248,222,-0.5,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.0009,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.246,224,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.0009,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.244,226,-0.3,0.1,-0.1,-0.02,-0.03,-1.02,0.99997,-0.0009,0.00017,-0.00047,0.029,0
2024,2,1,56:57.2,-0.242,228,-0.3,0,-0.4,-0.02,-0.03,-1.01,0.99997,-0.0009,0.00017,-0.0005,0.029,0
2024,2,1,56:57.4,-0.24,230,-0.3,0,-0.1,-0.02,-0.03,-1.02,0.99997,-0.0009,0.00017,-0.0005,0.029,0
2024,2,1,56:57.4,-0.238,232,-0.3,0,-0.1,-0.02,-0.04,-1.02,0.99997,-0.0009,0.00017,-0.0005,0.029,0
2024,2,1,56:57.4,-0.236,234,-0.3,0,0,-0.02,-0.03,-1.01,0.99997,-0.00093,0.00017,-0.0005,0.029,0
2024,2,1,56:57.4,-0.234,236,-0.3,0.1,-0.1,-0.03,-0.04,-1.02,0.99997,-0.00093,0.00017,-0.0005,0.029,0
2024,2,1,56:57.4,-0.232,238,-0.4,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.00093,0.00017,-0.0005,0.029,0
2024,2,1,56:57.4,-0.23,240,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00093,0.00017,-0.0005,0.029,0
2024,2,1,56:57.4,-0.228,242,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00093,0.00017,-0.0005,0.03,0
2024,2,1,56:57.4,-0.226,244,-0.3,0.1,-0.2,-0.01,-0.03,-1.01,0.99997,-0.00097,0.00017,-0.0005,0.029,0
2024,2,1,56:57.4,-0.224,246,-0.3,0,-0.2,-0.02,-0.04,-1.02,0.99997,-0.00097,0.00017,-0.00053,0.029,0
2024,2,1,56:57.5,-0.222,248,-0.3,0,0,-0.02,-0.03,-1.02,0.99997,-0.00097,0.00017,-0.00053,0.029,0
2024,2,1,56:57.5,-0.22,0,-0.3,0.1,0,-0.02,-0.04,-1.01,0.99997,-0.00097,0.00017,-0.00053,0.029,0
2024,2,1,56:57.5,-0.218,2,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00097,0.00017,-0.00053,0.029,0
2024,2,1,56:57.5,-0.216,4,-0.2,0.1,-0.1,-0.02,-0.02,-1.02,0.99997,-0.00097,0.00017,-0.00053,0.029,0
2024,2,1,56:57.5,-0.214,6,-0.3,0,0,-0.02,-0.03,-1.01,0.99997,-0.001,0.0002,-0.00053,0.029,0
2024,2,1,56:57.5,-0.212,8,-0.1,0,-0.2,-0.01,-0.03,-1.02,0.99997,-0.001,0.0002,-0.00053,0.029,0
2024,2,1,56:57.5,-0.21,10,-0.3,0.1,-0.3,-0.01,-0.03,-1.01,0.99997,-0.001,0.0002,-0.00053,0.029,0
2024,2,1,56:57.5,-0.208,12,-0.4,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.001,0.0002,-0.00053,0.029,0
2024,2,1,56:57.5,-0.206,14,-0.3,0.1,-0.2,-0.02,-0.03,-1.01,0.99997,-0.001,0.0002,-0.00053,0.029,0
2024,2,1,56:57.6,-0.204,16,-0.3,0,-0.2,-0.01,-0.03,-1.01,0.99997,-0.001,0.0002,-0.00057,0.03,0
2024,2,1,56:57.6,-0.202,18,-0.4,0.1,-0.2,-0.03,-0.03,-1.02,0.99997,-0.00103,0.0002,-0.00057,0.029,0
2024,2,1,56:57.6,-0.2,20,-0.2,0.1,-0.2,-0.02,-0.04,-1.02,0.99997,-0.00103,0.0002,-0.00057,0.029,0
2024,2,1,56:57.6,-0.198,22,-0.3,0,-0.2,-0.03,-0.04,-1.01,0.99997,-0.00103,0.0002,-0.00057,0.03,0
2024,2,1,56:57.6,-0.196,24,-0.4,0,-0.1,-0.02,-0.05,-1.01,0.99997,-0.00103,0.0002,-0.00057,0.029,0
2024,2,1,56:57.6,-0.194,26,-0.4,0,-0.1,-0.03,-0.03,-1.02,0.99997,-0.00103,0.0002,-0.00057,0.029,0
2024,2,1,56:57.6,-0.192,28,-0.3,0,-0.2,-0.02,-0.04,-1.02,0.99997,-0.00107,0.0002,-0.00057,0.029,0
2024,2,1,56:57.6,-0.19,30,-0.3,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.00107,0.0002,-0.00057,0.029,0
2024,2,1,56:57.6,-0.188,32,-0.4,0.2,-0.1,-0.01,-0.02,-1.01,0.99997,-0.00107,0.0002,-0.00057,0.029,0
2024,2,1,56:57.7,-0.186,34,-0.3,0.1,0,-0.02,-0.02,-1.01,0.99997,-0.00107,0.0002,-0.00057,0.03,0
2024,2,1,56:57.7,-0.184,36,-0.4,0,-0.2,-0.01,-0.03,-1.01,0.99997,-0.00107,0.0002,-0.0006,0.029,0
2024,2,1,56:57.7,-0.182,38,-0.3,0,0,-0.02,-0.03,-1.02,0.99997,-0.0011,0.0002,-0.0006,0.029,0
2024,2,1,56:57.7,-0.18,40,-0.3,0.1,-0.1,-0.02,-0.04,-1.01,0.99997,-0.0011,0.0002,-0.0006,0.029,0
2024,2,1,56:57.7,-0.178,42,-0.4,0.1,-0.2,-0.02,-0.04,-1.01,0.99997,-0.0011,0.0002,-0.0006,0.029,0
2024,2,1,56:57.7,-0.176,44,-0.3,0.1,-0.1,-0.02,-0.03,-1.01,0.99997,-0.0011,0.0002,-0.0006,0.029,0
2024,2,1,56:57.7,-0.174,46,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0011,0.0002,-0.0006,0.029,0
2024,2,1,56:57.7,-0.172,48,-0.4,0,-0.3,-0.01,-0.03,-1.01,0.99997,-0.00113,0.0002,-0.0006,0.029,0
2024,2,1,56:57.7,-0.17,50,-0.5,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00113,0.00023,-0.0006,0.029,0
2024,2,1,56:57.8,-0.168,52,-0.4,0,-0.1,-0.02,-0.03,-1.02,0.99997,-0.00113,0.00023,-0.00063,0.03,0
2024,2,1,56:57.8,-0.166,54,-0.3,0,-0.2,-0.02,-0.04,-1.02,0.99997,-0.00113,0.00023,-0.00063,0.029,0
2024,2,1,56:57.8,-0.164,56,-0.4,0.1,-0.4,-0.02,-0.03,-1.01,0.99997,-0.00117,0.00023,-0.00063,0.029,0
2024,2,1,56:57.8,-0.162,58,-0.2,0,-0.1,-0.03,-0.03,-1.02,0.99997,-0.00117,0.00023,-0.00063,0.029,0
2024,2,1,56:57.8,-0.16,60,-0.3,0.1,-0.3,-0.02,-0.03,-1.01,0.99997,-0.00117,0.00023,-0.00063,0.03,0
2024,2,1,56:57.8,-0.158,62,-0.2,0,-0.1,-0.01,-0.03,-1.01,0.99997,-0.00117,0.00023,-0.00063,0.029,0
2024,2,1,56:57.8,-0.156,64,-0.4,0.1,0,-0.02,-0.04,-1.01,0.99997,-0.00117,0.00023,-0.00063,0.029,0
2024,2,1,56:57.8,-0.154,66,-0.3,0.1,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00117,0.00023,-0.00063,0.029,0
2024,2,1,56:57.8,-0.152,68,-0.3,0,-0.2,-0.03,-0.03,-1.01,0.99997,-0.0012,0.00023,-0.00063,0.029,0
2024,2,1,56:58.0,-0.15,70,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.0012,0.00023,-0.00067,0.029,0
2024,2,1,56:58.0,-0.148,72,-0.3,0,-0.2,-0.03,-0.03,-1.01,0.99997,-0.0012,0.00023,-0.00067,0.029,0
2024,2,1,56:58.0,-0.146,74,-0.3,0,0,-0.02,-0.04,-1.01,0.99997,-0.0012,0.00023,-0.00067,0.029,0
2024,2,1,56:58.0,-0.144,76,-0.3,0.1,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0012,0.00023,-0.00067,0.03,0
2024,2,1,56:58.0,-0.142,78,-0.3,0.1,0,-0.02,-0.03,-1.02,0.99997,-0.0012,0.00023,-0.00067,0.03,0
2024,2,1,56:58.0,-0.14,80,-0.3,0,-0.2,-0.02,-0.04,-1.02,0.99997,-0.00123,0.00023,-0.00067,0.03,0
2024,2,1,56:58.0,-0.138,82,-0.3,0.1,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00123,0.00023,-0.00067,0.03,0
2024,2,1,56:58.0,-0.136,84,-0.4,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00123,0.00023,-0.00067,0.029,0
2024,2,1,56:58.0,-0.134,86,-0.3,0,0,-0.03,-0.03,-1.02,0.99997,-0.00123,0.00023,-0.00067,0.029,0
2024,2,1,56:58.1,-0.132,88,-0.3,0,-0.3,-0.02,-0.04,-1.01,0.99997,-0.00123,0.00023,-0.0007,0.029,0
2024,2,1,56:58.1,-0.13,90,-0.3,0.1,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00127,0.00023,-0.0007,0.029,0
2024,2,1,56:58.1,-0.128,92,-0.3,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.00127,0.00023,-0.0007,0.029,0
2024,2,1,56:58.1,-0.126,94,-0.4,0,-0.2,-0.03,-0.04,-1.01,0.99997,-0.00127,0.00023,-0.0007,0.029,0
2024,2,1,56:58.1,-0.124,96,-0.2,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.00127,0.00027,-0.0007,0.029,0
2024,2,1,56:58.1,-0.122,98,-0.2,0.1,0,-0.02,-0.03,-1.01,0.99997,-0.00127,0.00027,-0.0007,0.029,0
2024,2,1,56:58.1,-0.12,100,-0.3,0,-0.2,-0.02,-0.03,-1.02,0.99997,-0.00127,0.00027,-0.0007,0.029,0
2024,2,1,56:58.1,-0.118,102,-0.3,0.2,-0.2,-0.01,-0.03,-1.01,0.99997,-0.0013,0.00027,-0.0007,0.029,0
2024,2,1,56:58.1,-0.116,104,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0013,0.00027,-0.0007,0.029,0
2024,2,1,56:58.2,-0.114,106,-0.3,0,-0.1,-0.02,-0.04,-1.02,0.99997,-0.0013,0.00027,-0.0007,0.029,0
2024,2,1,56:58.2,-0.112,108,-0.3,0,-0.2,-0.01,-0.04,-1.01,0.99997,-0.0013,0.00027,-0.00073,0.029,0
2024,2,1,56:58.2,-0.11,110,-0.4,0.1,-0.2,-0.01,-0.03,-1.01,0.99997,-0.0013,0.00027,-0.00073,0.029,0
2024,2,1,56:58.2,-0.108,112,-0.3,0,-0.3,-0.01,-0.04,-1.01,0.99997,-0.0013,0.00027,-0.00073,0.029,0
2024,2,1,56:58.2,-0.106,114,-0.5,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.00133,0.00027,-0.00073,0.029,0
2024,2,1,56:58.2,-0.104,116,-0.5,0.1,-0.1,-0.03,-0.03,-1.01,0.99997,-0.00133,0.00027,-0.00073,0.029,0
2024,2,1,56:58.2,-0.102,118,-0.4,0.2,0,-0.03,-0.04,-1.01,0.99997,-0.00133,0.00027,-0.00073,0.029,0
2024,2,1,56:58.2,-0.1,120,-0.3,0.1,-0.1,-0.02,-0.04,-1.01,0.99997,-0.00133,0.00027,-0.00073,0.03,0
2024,2,1,56:58.2,-0.098,122,-0.3,0.1,0,-0.03,-0.03,-1.01,0.99997,-0.00137,0.00027,-0.00073,0.03,0
2024,2,1,56:58.3,-0.096,124,-0.4,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.00137,0.00027,-0.00073,0.029,0
2024,2,1,56:58.3,-0.094,126,-0.3,0,-0.2,-0.03,-0.03,-1.01,0.99997,-0.00137,0.00027,-0.00073,0.029,0
2024,2,1,56:58.3,-0.092,128,-0.3,0,0,-0.02,-0.03,-1.01,0.99997,-0.00137,0.00027,-0.00073,0.029,0
2024,2,1,56:58.3,-0.09,130,-0.5,0,-0.3,-0.02,-0.03,-1.01,0.99997,-0.00137,0.00027,-0.00077,0.029,0
2024,2,1,56:58.3,-0.088,132,-0.4,0.1,-0.2,-0.02,-0.03,-1.02,0.99997,-0.0014,0.0003,-0.00077,0.029,0
2024,2,1,56:58.3,-0.086,134,-0.5,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0014,0.0003,-0.00077,0.029,0
2024,2,1,56:58.3,-0.084,136,-0.3,0,-0.2,-0.02,-0.04,-1.01,0.99997,-0.0014,0.0003,-0.00077,0.029,0
2024,2,1,56:58.3,-0.082,138,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0014,0.0003,-0.00077,0.029,0
2024,2,1,56:58.3,-0.08,140,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00143,0.0003,-0.00077,0.029,0
2024,2,1,56:58.5,-0.078,142,-0.3,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00143,0.0003,-0.00077,0.029,0
2024,2,1,56:58.5,-0.076,144,-0.6,0,-0.1,-0.02,-0.02,-1.02,0.99997,-0.00143,0.0003,-0.00077,0.029,0
2024,2,1,56:58.5,-0.074,146,-0.3,0,-0.1,-0.02,-0.03,-1.01,0.99997,-0.00143,0.0003,-0.0008,0.03,0
2024,2,1,56:58.5,-0.072,148,-0.3,0,-0.1,-0.02,-0.04,-1.01,0.99997,-0.00143,0.0003,-0.0008,0.029,0
2024,2,1,56:58.5,-0.07,150,-0.3,0,-0.1,-0.02,-0.03,-1.01,0.99997,-0.00147,0.0003,-0.0008,0.03,0
2024,2,1,56:58.5,-0.068,152,-0.3,0.1,0,-0.02,-0.04,-1.01,0.99997,-0.00147,0.0003,-0.0008,0.029,0
2024,2,1,56:58.5,-0.066,154,-0.4,0,-0.2,-0.02,-0.03,-1.01,0.99997,-0.00147,0.0003,-0.0008,0.029,0
2024,2,1,56:58.5,-0.064,156,-0.3,0,-0.2,-0.02,-0.02,-1.02,0.99997,-0.00147,0.0003,-0.0008,0.029,0
2024,2,1,56:58.5,-0.062,158,-0.5,0,-0.1,-0.03,-0.03,-1.01,0.99997,-0.00147,0.0003,-0.0008,0.029,0
2024,2,1,56:58.6,-0.06,160,-0.4,0.1,-0.2,-0.02,-0.03,-1.01,0.99997,-0.0015,0.0003,-0.0008,0.029,0
