Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2024,2,1,29:19.2,-0.94,30,75.9,0.9307,1973.8,-0.8,3.937,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.2,-0.92,50,75.9,0.9307,1974.4,-0.2,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.2,-0.9,70,75.9,0.9305,1978.5,3.9,3.936,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.2,-0.88,90,75.9,0.9306,1977.9,3.3,3.936,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.2,-0.86,110,75.9,0.9306,1977.9,3.3,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.3,-0.84,130,75.9,0.9305,1978.5,3.9,3.936,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.3,-0.82,150,75.9,0.9307,1973.8,-0.8,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.3,-0.8,170,75.9,0.9307,1973.8,-0.8,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.3,-0.78,190,75.9,0.9306,1976.8,2.1,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.3,-0.76,210,75.9,0.9306,1976.8,2.1,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.4,-0.74,230,75.9,0.9307,1973.8,-0.8,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.4,-0.72,0,75.9,0.9307,1973.8,-0.8,3.936,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.4,-0.7,20,75.9,0.9307,1975,0.4,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.4,-0.68,40,75.9,0.9307,1975,0.4,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.4,-0.66,60,75.9,0.9308,1970.3,-4.3,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.5,-0.64,80,75.9,0.9308,1970.9,-3.7,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.5,-0.62,100,75.9,0.9306,1976.8,2.1,3.935,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.5,-0.6,120,75.9,0.9306,1976.2,1.5,3.935,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.5,-0.58,140,75.9,0.9306,1977.9,3.3,3.934,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.5,-0.56,160,75.9,0.9306,1977.9,3.3,3.933,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.6,-0.54,180,75.9,0.9306,1976.8,2.1,3.936,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.6,-0.52,200,75.9,0.9306,1976.8,2.1,3.935,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.6,-0.5,220,75.9,0.9307,1973.8,-0.8,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.6,-0.48,240,75.9,0.9307,1973.8,-0.8,3.936,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.6,-0.46,10,75.9,0.9306,1976.8,2.1,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.7,-0.44,30,75.9,0.9306,1976.8,2.1,3.936,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.7,-0.42,50,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.7,-0.4,70,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.7,-0.38,90,75.9,0.9308,1972.1,-2.6,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.7,-0.36,110,75.9,0.9308,1972.1,-2.6,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.8,-0.34,130,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.8,-0.32,150,75.9,0.9307,1974.4,-0.2,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.8,-0.3,170,75.9,0.9308,1971.5,-3.1,3.939,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.8,-0.28,190,75.9,0.9308,1972.1,-2.6,3.936,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.8,-0.26,210,75.9,0.9306,1977.9,3.3,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.9,-0.24,230,75.9,0.9306,1977.9,3.3,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.9,-0.22,0,75.9,0.9306,1976.2,1.5,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.9,-0.2,20,75.9,0.9306,1976.2,1.5,3.934,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.9,-0.18,40,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:19.9,-0.16,60,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.0,-0.14,80,75.9,0.9307,1973.8,-0.8,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.0,-0.12,100,75.9,0.9307,1973.3,-1.4,3.935,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.0,-0.1,120,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.0,-0.08,140,75.9,0.9307,1975,0.4,3.934,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.0,-0.06,160,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.1,-0.04,180,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.1,-0.02,200,75.9,0.9307,1975,0.4,3.935,0.01,3.89,0.01,0.01,0,0,1,0,0,0,0,0,0,0,0,0,200,8c5,8c5,8c5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.1,0,220,75.9,0.9307,1975,0.4,3.932,0.01,3.89,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,301,8c5,8c5,8c5,85,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,2,1,29:20.1,0.02,240,75.9,0.9307,1975,0.4,3.936,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,101,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.1,0.04,10,75.9,0.9307,1975,0.4,3.937,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.2,0.06,30,75.9,0.9308,1972.1,-2.6,3.937,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.2,0.08,50,75.9,0.9307,1972.7,-2,3.936,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.2,0.1,70,75.9,0.9306,1976.8,2.1,3.938,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.2,0.12,90,75.9,0.9306,1976.2,1.5,3.938,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.2,0.14,110,75.9,0.9307,1975,0.4,3.938,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
